Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Inventories of Processing of Food from Agricultural Products Accumulated Growth Rate(%),-2.0,-4.4,-5.7,,-0.7,2.4,4.4,4.2,2.5,2.2,2.2,3.2,5.1,8.9,12.1,,10.6,10.8,7.9,6.4,4.8,6.3,6.7,6.0,7.0,7.2,6.8,,6.6,7.9,10.8,14.2,15.8,17.2,18.7,17.7,18.4,16.3,15.0,,9.8,9.4,8.7,7.8,8.3,7.2,6.2,7.1,3.7,8.0,6.5,,5.0,2.1,-2.5,0.4,-0.2,0.2,0.7,0.0,3.6,1.8,4.7,,1.1,2.6,4.8,4.7,4.9,4.8,4.2,4.2,1.8,3.6,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Foods month-end(100 million yuan),2436.60,2425.80,2399.80,,2451.60,2427.60,2392.50,2339.80,2329.90,2330.30,2301.60,2359.80,2370.60,2385.90,2346.70,,2471.60,2364.60,2258.00,2208.20,2211.40,2220.40,2191.70,2139.60,2124.20,2075.80,2027.80,,2143.20,2055.80,1943.80,1894.70,1906.90,1899.30,1869.60,1884.20,1883.90,1867.00,1859.20,,1890.40,1812.70,1844.40,1715.70,1814.60,1788.60,1747.80,1753.30,1740.20,1718.20,1671.40,,1778.40,1719.70,1647.90,1657.10,1625.10,1635.60,1610.80,1616.10,1604.90,1593.20,1579.30,,1742.40,1669.20,1615.20,1579.50,1579.00,1513.80,1501.00,1503.80,1496.60,1515.30,1514.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Foods The Same Period of Previous Year(100 million yuan),2428.70,2439.40,2412.00,,2492.70,2425.10,2325.70,2272.70,2267.80,2277.80,2202.00,2172.90,2166.40,2123.20,2073.30,,2213.20,2113.70,2012.10,1960.10,1977.30,1968.50,1927.50,1939.30,1929.20,1897.30,1881.20,,1927.00,1838.40,1763.30,1730.70,1718.60,1700.80,1683.80,1697.20,1693.70,1695.20,1640.60,,1818.40,1753.00,1685.00,1688.00,1651.10,1644.90,1598.90,1600.90,1593.80,1583.80,1582.70,,1741.50,1650.60,1599.50,1553.10,1545.60,1532.10,1507.20,1509.60,1496.70,1477.20,1475.00,,1605.40,1547.30,1491.80,1456.20,1445.90,1416.60,1405.20,1410.20,1411.00,1415.50,1384.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Foods Accumulated Growth Rate(%),0.3,-0.6,-0.5,,-1.6,0.1,2.9,3.0,2.7,2.3,4.5,8.6,9.4,12.4,13.2,,11.7,11.9,12.2,12.7,11.8,12.8,13.7,10.3,10.1,9.4,7.8,,11.2,11.8,10.2,9.5,11.0,11.7,11.0,11.0,11.2,10.1,13.3,,4.0,3.4,9.5,1.6,9.9,8.7,9.3,9.5,9.2,8.5,5.6,,2.1,4.2,3.0,6.7,5.1,6.8,6.9,7.1,7.2,7.9,7.1,,8.5,7.9,8.3,8.5,9.2,6.9,6.8,6.6,6.1,7.1,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Wine Beverages and Refined Tea month-end(100 million yuan),4647.80,4544.50,4486.50,,4562.60,4409.30,4297.20,4239.20,4249.00,4206.70,4196.70,4219.20,4152.90,4138.20,4037.60,,4184.80,4021.40,3899.00,3851.50,3828.80,3803.70,3720.50,3735.00,3682.90,3608.10,3518.60,,3558.20,3431.10,3332.20,3279.50,3280.50,3241.20,3165.30,3163.20,3085.30,3023.90,2932.70,,3100.40,2970.20,2910.40,2894.60,2864.90,2887.20,2843.30,2812.60,2775.80,2704.30,2660.00,,2826.40,2723.00,2679.50,2672.50,2674.20,2666.50,2631.60,2588.40,2579.40,2550.30,2485.70,,2766.00,2649.60,2614.70,2533.40,2574.40,2579.10,2541.40,2544.30,2518.20,2477.20,2441.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Wine Beverages and Refined Tea The Same Period of Previous Year(100 million yuan),4172.00,4115.80,4005.10,,4118.40,3992.80,3881.20,3836.60,3813.40,3788.80,3702.50,3724.90,3685.50,3628.60,3540.10,,3606.40,3495.50,3387.10,3323.90,3312.60,3271.90,3209.00,3199.10,3120.80,3069.80,2981.50,,3105.40,2975.40,2897.90,2862.70,2867.40,2888.00,2835.30,2801.40,2763.10,2687.70,2640.80,,2822.40,2705.60,2658.70,2653.70,2649.20,2647.60,2613.70,2575.90,2567.80,2527.00,2466.40,,2649.90,2541.50,2494.10,2413.60,2474.00,2469.20,2430.70,2435.40,2412.80,2373.40,2343.30,,2509.20,2455.80,2416.80,2387.20,2408.90,2400.30,2373.10,2380.90,2388.70,2349.60,2297.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Wine Beverages and Refined Tea Accumulated Growth Rate(%),11.4,10.4,12.0,,10.8,10.4,10.7,10.5,11.4,11.0,13.3,13.3,12.7,14.0,14.1,,16.0,15.0,15.1,15.9,15.6,16.3,15.9,16.8,18.0,17.5,18.0,,14.6,15.3,15.0,14.6,14.4,12.2,11.6,12.9,11.7,12.5,11.1,,9.8,9.8,9.5,9.1,8.1,9.0,8.8,9.2,8.1,7.0,7.8,,6.7,7.1,7.4,10.7,8.1,8.0,8.3,6.3,6.9,7.5,6.1,,10.2,7.9,8.2,6.1,6.9,7.4,7.1,6.9,5.4,5.4,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Tobacco month-end(100 million yuan),4215.50,4162.30,4081.10,,4323.70,4154.40,3980.80,3903.20,3919.90,3990.20,4089.80,4091.30,4112.60,4060.00,3980.20,,4167.90,4106.60,3919.60,3891.00,3873.00,3922.70,4005.20,4001.00,3980.20,3994.20,3929.10,,4051.60,3946.20,3895.20,3843.30,3830.70,3893.70,4010.40,4022.30,3983.80,3948.60,3950.30,,4048.20,4076.70,3990.80,3943.00,3962.90,4046.60,4176.10,4177.10,4133.60,4081.20,4043.80,,4287.60,4303.20,4277.70,4280.50,4237.00,4359.10,4503.30,4522.20,4540.80,4566.70,4606.40,,4714.50,4578.80,4554.80,4493.90,4488.80,4538.40,4654.10,4648.90,4666.60,4701.30,4686.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Tobacco The Same Period of Previous Year(100 million yuan),4115.70,4062.60,3982.30,,4170.30,4108.90,3922.30,3893.70,3876.10,3925.70,4007.60,4003.00,3982.10,3995.70,3929.60,,4054.70,3949.30,3898.10,3846.20,3834.00,3896.40,4012.40,4024.20,3985.40,3950.00,3951.00,,4020.70,4061.10,3974.80,3932.80,3962.40,4046.30,4175.90,4175.80,4131.50,4078.20,4033.20,,4287.70,4303.50,4277.80,4280.60,4238.20,4359.20,4502.30,4521.30,4539.80,4566.10,4606.00,,4711.10,4575.30,4551.40,4490.50,4485.30,4534.90,4650.40,4645.00,4661.40,4696.10,4682.00,,4767.90,4551.90,4514.60,4483.40,4486.20,4581.30,4662.30,4638.60,4640.50,4641.80,4578.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Tobacco Accumulated Growth Rate(%),2.4,2.5,2.5,,3.7,1.1,1.5,0.2,1.1,1.6,2.1,2.2,3.3,1.6,1.3,,2.8,4.0,0.6,1.2,1.0,0.7,-0.2,-0.6,-0.1,1.1,-0.6,,0.8,-2.8,-2.0,-2.3,-3.3,-3.8,-4.0,-3.7,-3.6,-3.2,-2.1,,-5.6,-5.3,-6.7,-7.9,-6.5,-7.2,-7.2,-7.6,-8.9,-10.6,-12.2,,-9.0,-5.9,-6.0,-4.7,-5.5,-3.9,-3.2,-2.6,-2.6,-2.8,-1.6,,-1.1,0.6,0.9,0.2,0.1,-0.9,-0.2,0.2,0.6,1.3,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Textile month-end(100 million yuan),3861.40,3818.80,3755.00,,3808.20,3846.80,3806.00,3768.50,3740.70,3680.60,3652.50,3602.40,3568.20,3577.90,3518.90,,3600.10,3619.50,3628.10,3633.60,3656.20,3687.20,3670.50,3641.90,3595.40,3562.20,3453.90,,3490.70,3456.20,3419.30,3405.70,3364.00,3310.80,3243.60,3206.30,3158.10,3092.70,3033.00,,3143.20,3150.90,3143.00,3184.50,3202.20,3219.10,3220.20,3197.20,3158.50,3124.50,3084.30,,3121.70,3140.20,3143.10,3123.80,3124.90,3211.00,3197.80,3191.30,3159.50,3305.40,3353.30,,3425.30,3454.40,3440.60,3418.00,3386.00,3394.70,3360.50,3386.70,3334.50,3308.60,3282.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Textile The Same Period of Previous Year(100 million yuan),3584.20,3546.00,3469.40,,3594.90,3618.80,3638.40,3648.60,3676.70,3697.00,3676.80,3649.80,3602.40,3570.30,3462.40,,3562.60,3521.20,3475.10,3458.10,3415.90,3357.70,3295.40,3256.70,3202.80,3135.20,3070.60,,3108.00,3104.90,3100.20,3137.60,3154.10,3171.40,3166.10,3142.00,3089.60,3035.60,2988.20,,3157.50,3159.90,3178.10,3162.60,3165.40,3151.40,3140.70,3135.00,3094.30,3002.10,3043.70,,3140.30,3148.00,3119.50,3088.20,3047.90,3098.80,3031.70,3006.80,2949.70,3176.20,3153.80,,3226.80,3258.10,3250.60,3215.50,3221.40,3247.80,3270.50,3264.40,3219.30,3193.30,3128.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Textile Accumulated Growth Rate(%),7.7,7.7,8.2,,5.9,6.3,4.6,3.3,1.7,-0.4,-0.7,-1.3,-0.9,0.2,1.6,,1.1,2.8,4.4,5.1,7.0,9.8,11.4,11.8,12.3,13.6,12.5,,12.3,11.3,10.3,8.5,6.7,4.4,2.4,2.0,2.2,1.9,1.5,,-0.5,-0.3,-1.1,0.7,1.2,2.1,2.5,2.0,2.1,4.1,1.3,,-0.6,-0.2,0.8,1.2,2.5,3.6,5.5,6.1,7.1,4.1,6.3,,6.2,6.0,5.8,6.3,5.1,4.5,2.8,3.7,3.6,3.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Textile Wearing Apparel and Clothing month-end(100 million yuan),1788.00,1739.90,1709.70,,1824.90,1864.00,1870.20,1867.90,1876.40,1859.00,1836.60,1809.60,1776.30,1776.10,1742.00,,1875.90,1887.50,1923.00,1933.60,1936.30,1937.10,1922.50,1888.40,1828.70,1802.90,1746.50,,1844.50,1851.00,1845.30,1831.30,1825.80,1790.80,1733.70,1696.30,1642.80,1607.30,1578.10,,1716.10,1744.00,1754.20,1769.00,1769.60,1774.50,1775.30,1749.40,1701.20,1645.50,1607.30,,1865.10,1883.40,1891.20,1903.90,1906.40,1839.10,1834.10,1807.40,1760.00,1699.30,1656.40,,1990.30,2015.50,2034.30,2027.60,2024.10,1975.40,1950.00,1921.60,1873.40,1813.10,1779.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Textile Wearing Apparel and Clothing The Same Period of Previous Year(100 million yuan),1749.40,1727.10,1693.00,,1866.40,1881.50,1912.70,1923.70,1927.80,1932.50,1933.30,1901.90,1841.20,1821.80,1765.70,,1878.90,1873.60,1868.10,1857.70,1847.00,1804.70,1737.70,1685.10,1618.20,1584.60,1551.20,,1675.10,1706.40,1716.20,1728.50,1727.60,1731.50,1738.00,1711.60,1662.10,1605.20,1564.60,,1774.80,1798.20,1801.60,1809.30,1805.40,1797.50,1782.30,1751.00,1700.10,1633.20,1598.30,,1892.60,1896.30,1916.50,1912.50,1912.20,1825.00,1796.30,1758.30,1702.30,1642.00,1606.80,,1922.60,1957.40,1953.40,1933.70,1937.10,1893.40,1863.60,1826.60,1789.90,1719.30,1684.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Textile Wearing Apparel and Clothing Accumulated Growth Rate(%),2.2,0.7,1.0,,-2.2,-0.9,-2.2,-2.9,-2.7,-3.8,-5.0,-4.9,-3.5,-2.5,-1.3,,-0.2,0.7,2.9,4.1,4.8,7.3,10.6,12.1,13.0,13.8,12.6,,10.1,8.5,7.5,5.9,5.7,3.4,-0.2,-0.9,-1.2,0.1,0.9,,-3.3,-3.0,-2.6,-2.2,-2.0,-1.3,-0.4,-0.1,0.1,0.8,0.6,,-1.5,-0.7,-1.3,-0.4,-0.3,0.8,2.1,2.8,3.4,3.5,3.1,,3.5,3.0,4.1,4.9,4.5,4.3,4.6,5.2,4.7,5.5,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Leather Fur Feather and Related Products month-end(100 million yuan),1024.10,999.00,975.20,,1041.20,1046.20,1043.40,1030.20,1025.10,1024.10,1027.20,1026.10,1014.90,991.00,978.00,,1034.40,1039.90,1033.10,1023.00,1016.10,1011.90,1011.30,998.60,986.10,971.20,930.10,,1048.10,1034.70,1025.20,1001.40,1000.80,998.90,989.70,960.70,941.10,915.70,897.10,,998.80,983.90,976.80,972.90,976.30,982.40,990.40,990.90,977.90,958.90,933.80,,1028.40,1025.00,1020.20,1042.50,1043.50,1029.40,1016.30,1011.20,994.10,984.60,964.50,,1054.00,1053.60,1051.50,1047.40,1048.80,1046.40,1016.10,1023.40,1012.60,997.40,975.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Leather Fur Feather and Related Products The Same Period of Previous Year(100 million yuan),1016.40,995.10,965.90,,1047.30,1046.10,1042.10,1034.40,1024.00,1024.30,1025.90,1019.40,1004.60,976.30,944.00,,1039.30,1025.10,1013.50,988.10,989.20,982.60,967.70,937.20,914.90,888.60,872.10,,977.40,960.90,952.70,948.20,950.80,952.30,956.00,956.60,941.60,922.10,898.30,,1021.20,1017.30,1012.40,1001.10,997.20,1001.40,991.70,981.70,964.10,950.80,928.90,,1023.20,1016.80,1030.70,1038.90,1039.70,1029.10,1000.10,996.30,981.80,954.70,933.10,,1036.50,1039.70,1032.50,1029.50,1028.70,1013.50,1002.00,993.30,980.70,954.70,915.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Leather Fur Feather and Related Products Accumulated Growth Rate(%),0.8,0.4,1.0,,-0.6,0.0,0.1,-0.4,0.1,0.0,0.1,0.7,1.0,1.5,3.6,,-0.5,1.4,1.9,3.5,2.7,3.0,4.5,6.6,7.8,9.3,6.7,,7.2,7.7,7.6,5.6,5.3,4.9,3.5,0.4,-0.1,-0.7,-0.1,,-2.2,-3.3,-3.5,-2.8,-2.1,-1.9,-0.1,0.9,1.4,0.9,0.5,,0.5,0.8,-1.0,0.3,0.4,0.0,1.6,1.5,1.3,3.1,3.4,,1.7,1.3,1.8,1.7,2.0,3.2,1.4,3.0,3.3,4.5,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products month-end(100 million yuan),995.20,974.30,945.00,,992.10,1010.10,996.80,984.60,985.40,989.30,985.90,988.40,1000.30,1008.30,973.20,,1004.00,996.70,981.40,958.30,947.20,951.80,940.40,931.20,909.20,878.60,851.20,,882.50,880.30,854.40,835.60,837.90,830.60,828.40,813.30,792.10,772.80,747.50,,787.20,785.20,774.00,767.30,761.40,756.80,760.30,757.70,764.30,752.10,712.40,,792.60,786.70,774.30,764.40,764.70,769.20,767.00,773.60,754.80,744.10,724.50,,786.40,795.90,787.60,778.90,778.20,777.70,776.00,781.90,776.10,764.40,722.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products The Same Period of Previous Year(100 million yuan),997.10,975.80,939.50,,994.90,989.20,971.80,951.60,943.00,955.00,939.10,930.10,921.70,893.20,868.90,,916.80,911.60,886.20,867.90,870.10,860.80,854.80,842.20,815.70,794.10,764.60,,794.10,788.30,775.70,768.10,762.10,754.80,756.80,752.00,756.50,742.10,703.20,,783.70,774.40,761.70,750.30,747.80,746.10,740.40,732.10,720.50,707.30,688.00,,765.70,763.20,756.40,747.90,742.40,740.50,734.70,894.90,710.90,698.90,674.90,,756.80,767.60,749.50,744.10,741.40,752.80,755.50,750.60,735.10,742.10,702.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products Accumulated Growth Rate(%),-0.2,-0.2,0.6,,-0.3,2.1,2.6,3.5,4.5,3.6,5.0,6.3,8.5,12.9,12.0,,9.5,9.3,10.7,10.4,8.9,10.6,10.0,10.6,11.5,10.6,11.3,,11.1,11.7,10.1,8.8,9.9,10.0,9.5,8.2,4.7,4.1,6.3,,0.4,1.4,1.6,2.3,1.8,1.4,2.7,3.5,6.1,6.3,3.5,,3.5,3.1,2.4,2.2,3.0,3.9,4.4,-13.6,6.2,6.5,7.3,,3.9,3.7,5.1,4.7,5.0,3.3,2.7,4.2,5.6,3.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Furniture month-end(100 million yuan),885.20,877.30,863.50,,910.80,926.60,920.90,910.50,900.70,888.00,868.10,874.70,863.30,869.70,853.70,,951.20,962.50,963.90,948.90,942.80,935.90,943.40,941.50,932.50,939.70,917.40,,947.20,957.20,949.20,945.40,927.30,911.50,872.90,853.20,831.90,809.30,800.40,,872.60,874.40,850.50,827.60,811.10,789.60,776.00,768.10,762.40,761.10,740.60,,820.60,828.80,812.00,795.40,784.00,774.60,757.90,750.70,748.90,743.80,744.10,,783.40,784.30,799.20,787.70,785.10,780.90,768.70,760.00,750.30,739.80,713.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Furniture The Same Period of Previous Year(100 million yuan),870.20,873.10,853.00,,942.90,959.00,959.00,945.40,940.50,933.40,925.70,923.40,912.80,919.60,897.00,,995.90,1004.20,993.90,985.70,966.50,950.50,921.20,900.60,878.60,854.90,842.30,,842.60,842.50,821.60,794.70,777.30,754.00,729.50,719.30,714.00,709.50,689.00,,808.70,817.50,800.10,786.50,775.00,760.40,744.60,737.40,729.40,726.10,724.30,,798.20,789.60,803.50,790.80,780.90,772.60,754.40,742.90,734.40,726.90,704.10,,774.70,771.10,756.40,743.00,727.90,719.00,716.90,692.20,682.20,676.10,667.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Furniture Accumulated Growth Rate(%),1.7,0.5,1.2,,-3.4,-3.4,-4.0,-3.7,-4.2,-4.9,-6.2,-5.3,-5.4,-5.4,-4.8,,-4.5,-4.2,-3.0,-3.7,-2.5,-1.5,2.4,4.5,6.1,9.9,8.9,,12.4,13.6,15.5,19.0,19.3,20.9,19.7,18.6,16.5,14.1,16.2,,7.9,7.0,6.3,5.2,4.7,3.8,4.2,4.2,4.5,4.8,2.3,,2.8,5.0,1.1,0.6,0.4,0.3,0.5,1.0,2.0,2.3,5.7,,1.1,1.7,5.7,6.0,7.9,8.6,7.2,9.8,10.0,9.4,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Paper and Paper Products month-end(100 million yuan),1834.00,1793.10,1736.30,,1752.60,1707.20,1672.80,1662.70,1699.40,1737.10,1772.20,1813.80,1831.70,1841.60,1839.90,,1805.80,1800.70,1780.30,1781.50,1786.00,1811.60,1773.90,1750.80,1718.80,1673.00,1661.50,,1657.20,1654.40,1617.20,1633.30,1644.20,1633.00,1606.40,1582.50,1548.30,1509.50,1432.00,,1403.70,1415.70,1406.20,1411.60,1420.00,1408.00,1375.10,1401.70,1404.60,1377.80,1316.90,,1314.60,1317.10,1342.80,1340.80,1360.10,1383.30,1382.00,1388.00,1363.40,1324.70,1376.90,,1406.00,1447.80,1437.30,1434.70,1418.60,1430.70,1390.10,1366.50,1303.80,1315.40,1298.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Paper and Paper Products The Same Period of Previous Year(100 million yuan),1838.30,1845.10,1836.60,,1816.70,1808.30,1786.90,1786.20,1783.30,1810.40,1773.30,1753.80,1718.70,1672.60,1658.30,,1686.00,1676.90,1640.10,1653.90,1661.60,1649.10,1615.60,1591.00,1550.10,1512.90,1430.20,,1407.30,1423.60,1415.40,1419.00,1428.70,1413.90,1390.80,1416.10,1418.00,1390.10,1325.90,,1299.80,1299.20,1322.40,1321.60,1340.00,1361.20,1355.50,1363.20,1329.70,1292.30,1349.90,,1410.50,1453.70,1446.10,1436.60,1412.20,1424.80,1381.70,1362.30,1294.30,1303.80,1282.60,,1293.50,1300.30,1276.90,1252.80,1237.40,1243.70,1232.60,1224.20,1201.70,1183.00,1133.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Paper and Paper Products Accumulated Growth Rate(%),-0.2,-2.8,-5.5,,-3.5,-5.6,-6.4,-6.9,-4.7,-4.0,-0.1,3.4,6.6,10.1,11.0,,7.1,7.4,8.5,7.7,7.5,9.9,9.8,10.0,10.9,10.6,16.2,,17.8,16.2,14.3,15.1,15.1,15.5,15.5,11.8,9.2,8.6,8.0,,8.0,9.0,6.3,6.8,6.0,3.4,1.4,2.8,5.6,6.6,-2.4,,-6.8,-9.4,-7.1,-6.7,-3.7,-2.9,0.0,1.9,5.3,1.6,7.4,,8.7,11.3,12.6,14.5,14.6,15.0,12.8,11.6,8.5,11.2,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Printing Reproduction of Recording Media month-end(100 million yuan),783.20,776.40,763.60,,785.30,797.50,795.40,790.30,788.20,782.40,766.30,773.80,779.60,789.00,786.50,,801.10,808.30,807.40,799.50,806.50,807.30,792.80,796.70,784.40,765.10,749.50,,762.00,779.80,772.00,766.60,767.70,751.10,725.60,716.80,701.20,688.30,678.70,,664.10,665.30,663.00,655.60,655.10,647.40,646.70,651.00,645.90,642.20,611.30,,649.40,652.20,650.10,651.10,642.00,625.60,612.40,617.10,607.90,590.50,608.70,,626.20,646.20,656.50,651.90,660.10,639.50,626.50,623.80,606.10,614.30,600.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Printing Reproduction of Recording Media The Same Period of Previous Year(100 million yuan),764.40,766.30,764.20,,787.30,797.70,799.40,793.50,802.30,804.60,792.00,804.40,801.20,791.70,773.50,,795.80,811.30,804.40,795.60,794.70,775.20,753.00,743.40,727.40,713.60,702.40,,683.00,681.10,677.60,670.10,670.90,662.60,650.50,654.40,649.80,645.50,612.80,,656.40,661.50,657.90,659.20,644.70,634.00,626.80,628.30,620.00,603.30,621.50,,639.20,650.70,654.30,650.40,659.10,634.40,618.00,614.70,598.80,608.00,594.50,,610.00,625.10,628.70,617.20,609.80,598.30,584.50,579.20,572.00,563.50,553.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Printing Reproduction of Recording Media Accumulated Growth Rate(%),2.5,1.3,-0.1,,-0.3,0.0,-0.5,-0.4,-1.8,-2.8,-3.2,-3.8,-2.7,-0.3,1.7,,0.7,-0.4,0.4,0.5,1.5,4.1,5.3,7.2,7.8,7.2,6.7,,11.6,14.5,13.9,14.4,14.4,13.4,11.5,9.5,7.9,6.6,10.8,,1.2,0.6,0.8,-0.5,1.6,2.1,3.2,3.6,4.2,6.4,-1.6,,1.6,0.2,-0.6,0.1,-2.6,-1.4,-0.9,0.4,1.5,-2.9,2.4,,2.7,3.4,4.4,5.6,8.2,6.9,7.2,7.7,6.0,9.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities month-end(100 million yuan),2329.70,2327.00,2226.20,,2385.70,2332.30,2315.80,2311.30,2340.50,2287.40,2270.80,2258.00,2251.30,2321.60,2225.60,,2469.80,2384.70,2364.00,2371.60,2342.40,2287.90,2287.10,2280.60,2241.20,2218.60,2144.90,,2360.10,2303.70,2257.00,2238.30,2216.90,2172.00,2145.90,2080.50,2014.30,1959.20,1909.90,,2162.60,2095.70,2054.00,2024.20,2013.60,1967.20,1951.90,1944.80,1908.00,1895.10,1830.30,,2104.90,2033.90,2006.60,2017.90,2051.20,2012.00,1968.70,1946.80,1924.20,1896.80,1851.40,,2042.40,2017.20,1978.30,1959.70,1996.50,1954.60,1922.00,1892.90,1851.00,1838.70,1803.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inventories of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities The Same Period of Previous Year(100 million yuan),2224.70,2256.90,2161.60,,2406.50,2329.80,2310.30,2315.90,2283.50,2232.80,2244.70,2242.20,2210.60,2220.00,2137.40,,2394.80,2334.20,2293.80,2281.40,2255.00,2207.00,2178.30,2106.60,2034.50,1979.60,1925.30,,2093.80,2024.10,1979.90,1952.20,1945.60,1899.80,1897.20,1889.10,1851.20,1834.10,1765.00,,2106.50,2032.50,2001.20,1982.60,2015.20,1999.10,1940.60,1913.60,1900.10,1866.00,1816.50,,2009.70,1966.00,1931.20,1922.10,1942.50,1882.70,1845.00,1815.60,1778.80,1762.10,1725.10,,1904.60,1847.00,1798.10,1768.60,1768.70,1735.90,1715.00,1691.50,1663.10,1636.70,1612.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
