Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Inventories of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.0,0.5,0.4,1.5,1.8,3.2,2.8,2.5,2.7,2.3,,-0.5,0.0,1.3,2.1,2.1,2.7,3.5,4.8,3.5,4.9,4.4,,8.1,8.3,7.4,7.3,6.7,6.3,6.0,4.3,5.2,6.4,5.6,
Inventories of Manufacture of Furniture month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.10,803.70,794.10,775.90,754.90,738.60,737.80,711.00,702.80,697.70,688.40,,749.00,738.50,726.60,711.10,697.80,679.10,672.30,669.60,672.90,668.40,669.10,,751.70,755.10,746.80,732.60,717.80,705.20,690.60,682.90,673.20,662.50,658.90,
Inventories of Manufacture of Furniture The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.90,741.60,735.80,720.60,705.50,687.50,679.00,667.40,662.00,657.00,653.60,,730.40,731.30,721.80,707.90,695.70,680.30,664.90,661.00,659.90,646.90,639.20,,703.80,700.30,693.70,677.50,668.60,655.40,638.90,624.20,616.90,604.00,605.60,
Inventories of Manufacture of Furniture Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.4,7.9,7.7,7.0,7.4,8.7,6.5,6.2,6.2,5.3,,2.5,1.0,0.7,0.5,0.3,-0.2,1.1,1.3,2.0,3.3,4.7,,6.8,7.8,7.7,8.1,7.4,7.6,8.1,9.4,9.1,9.7,8.8,
Inventories of Manufacture of Paper and Paper Products month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.30,1325.10,1306.80,1277.40,1255.60,1261.90,1252.10,1248.50,1222.20,1201.50,1158.10,,1179.20,1175.90,1181.50,1184.80,1190.70,1187.30,1181.80,1184.60,1193.30,1179.40,1166.00,,1225.60,1245.20,1235.70,1241.10,1236.40,1224.10,1201.70,1196.00,1205.20,1179.90,1176.90,
Inventories of Manufacture of Paper and Paper Products The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.20,1149.70,1163.80,1168.10,1167.80,1162.20,1156.90,1164.10,1165.30,1150.80,1138.90,,1205.70,1227.60,1219.30,1225.30,1222.80,1212.40,1192.00,1187.20,1205.90,1179.90,1167.90,,1184.20,1188.50,1193.60,1190.50,1185.20,1187.80,1178.50,1178.00,1167.30,1150.60,1120.60,
Inventories of Manufacture of Paper and Paper Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,15.3,12.3,9.4,7.5,8.6,8.2,7.3,4.9,4.4,1.7,,-2.2,-4.2,-3.1,-3.3,-2.6,-2.1,-0.9,-0.2,-1.0,0.0,-0.2,,3.5,4.8,3.5,4.3,4.3,3.1,2.0,1.5,3.2,2.5,5.0,
Inventories of Printing Reproduction of Recording Media month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.30,640.20,642.20,628.50,621.50,612.30,602.40,592.20,587.20,578.70,561.70,,576.40,573.60,570.20,560.30,552.30,540.10,533.80,530.40,529.90,528.00,517.10,,542.80,542.30,542.30,539.60,533.70,530.30,520.40,520.20,510.90,502.50,500.20,
Inventories of Printing Reproduction of Recording Media The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.80,579.90,583.40,574.90,568.60,556.30,548.60,544.00,540.60,536.90,524.70,,558.70,555.40,554.10,551.30,542.80,538.30,531.10,527.00,519.50,512.80,502.20,,517.80,521.70,520.10,516.20,514.50,507.10,495.00,490.40,484.70,472.40,469.70,
Inventories of Printing Reproduction of Recording Media Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,10.4,10.1,9.3,9.3,10.1,9.8,8.9,8.6,7.8,7.1,,3.2,3.3,2.9,1.6,1.8,0.3,0.5,0.6,2.0,3.0,3.0,,4.8,3.9,4.3,4.5,3.7,4.6,5.1,6.1,5.4,6.4,6.5,
Inventories of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.60,1883.00,1841.40,1812.50,1796.60,1753.40,1741.40,1716.00,1693.40,1666.30,1636.70,,1761.20,1720.20,1694.40,1659.80,1659.10,1623.80,1620.70,1574.40,1556.90,1534.80,1515.10,,1585.90,1576.70,1558.90,1571.60,1561.20,1534.00,1530.10,1519.10,1522.40,1514.60,1490.30,
Inventories of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.30,1721.60,1687.60,1664.30,1662.80,1621.80,1619.60,1586.30,1571.80,1549.80,1528.70,,1637.30,1628.90,1609.60,1619.30,1609.90,1584.20,1579.20,1547.20,1551.00,1538.30,1509.30,,1566.10,1555.30,1516.00,1492.60,1518.30,1496.80,1476.30,1471.20,1456.00,1427.30,1390.80,
Inventories of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,9.4,9.1,8.9,8.0,8.1,7.5,8.2,7.7,7.5,7.1,,7.6,5.6,5.3,2.5,3.1,2.5,2.6,1.8,0.4,-0.2,0.4,,1.3,1.4,2.8,5.3,2.8,2.5,3.6,3.3,4.6,6.1,7.2,
Inventories of Processing of Petroleum Coking and Processing of Nuclear Fuel month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3481.60,3347.20,3301.30,3202.80,3157.20,3127.70,3232.00,3254.60,3250.70,3166.60,3117.80,,3037.50,2911.30,2836.00,2829.10,2727.50,2771.80,2760.90,2679.30,2645.10,2596.60,2519.20,,2747.60,2783.90,2844.30,2877.00,2973.70,3040.00,3075.20,3008.40,2908.00,2984.60,3044.50,
Inventories of Processing of Petroleum Coking and Processing of Nuclear Fuel The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074.40,2942.70,2870.90,2865.50,2779.50,2815.30,2799.40,2704.20,2650.50,2591.50,2636.80,,2812.70,2843.80,2891.30,2943.40,3028.80,3094.90,3123.60,3062.20,2994.60,3072.30,3052.10,,3422.80,3608.70,3861.30,3915.30,3969.60,3956.40,4061.50,3998.70,4063.50,4118.50,4093.10,
Inventories of Processing of Petroleum Coking and Processing of Nuclear Fuel Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,13.7,15.0,11.8,13.6,11.1,15.5,20.4,22.6,22.2,18.2,,8.0,2.4,-1.9,-3.9,-9.9,-10.4,-11.6,-12.5,-11.7,-15.5,-17.5,,-19.7,-22.9,-26.3,-26.5,-25.1,-23.2,-24.3,-24.8,-28.4,-27.5,-25.6,
Inventories of Manufacture of Raw Chemical Materials and Chemical Products month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6826.10,6879.50,6828.20,6730.60,6691.10,6686.10,6651.60,6741.60,6831.20,6761.20,6593.60,,6384.70,6323.90,6210.30,6216.80,6205.60,6187.20,6176.40,6132.00,6091.10,6088.10,6176.20,,6246.90,6304.00,6242.50,6173.20,6214.00,6419.60,6341.90,6289.40,6222.80,6193.00,6233.10,
Inventories of Manufacture of Raw Chemical Materials and Chemical Products The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6094.10,6068.60,6087.80,6136.40,6143.00,6128.50,6123.90,6109.20,6050.60,6031.10,6075.50,,6207.90,6255.30,6193.10,6142.80,6186.20,6397.40,6301.80,6253.70,6224.40,6194.50,6214.70,,6312.60,6414.20,6400.80,6329.90,6304.40,6247.90,6157.10,6152.80,6123.80,6126.70,6143.10,
Inventories of Manufacture of Raw Chemical Materials and Chemical Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,13.4,12.2,9.7,8.9,9.1,8.6,10.4,12.9,12.1,8.5,,2.8,1.1,0.3,1.2,0.3,-3.3,-2.0,-1.9,-2.1,-1.7,-0.6,,-1.0,-1.7,-2.5,-2.5,-1.4,2.7,3.0,2.2,1.6,1.1,1.5,
Inventories of Manufacture of Medicines month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.30,3536.20,3511.80,3433.80,3490.30,3445.20,3378.60,3321.20,3234.70,3144.60,3092.10,,3085.60,3089.50,3019.40,2973.60,2975.40,2957.00,2904.00,2867.60,2837.90,2789.60,2771.90,,2784.90,2783.40,2749.20,2691.80,2700.80,2693.30,2634.00,2655.20,2614.50,2559.20,2547.70,
Inventories of Manufacture of Medicines The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044.00,3033.30,3009.40,2975.60,3006.00,2984.00,2924.60,2895.10,2858.40,2810.80,2790.50,,2808.30,2805.00,2767.70,2711.50,2732.00,2722.60,2664.70,2675.10,2647.30,2590.80,2568.10,,2596.70,2575.00,2544.10,2500.40,2502.40,2450.00,2392.00,2364.70,2320.60,2265.00,2234.90,
Inventories of Manufacture of Medicines Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,16.6,16.7,15.4,16.1,15.5,15.5,14.7,13.2,11.9,10.8,,9.9,10.1,9.1,9.7,8.9,8.6,9.0,7.2,7.2,7.7,7.9,,7.2,8.1,8.1,7.7,7.9,9.9,10.1,12.3,12.7,13.0,14.0,
Inventories of Manufacture of Chemical Fibers month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.30,871.80,864.80,859.20,864.00,868.50,868.80,875.00,883.00,887.00,850.70,,754.20,758.70,769.50,755.90,760.80,763.10,765.70,767.20,758.70,761.40,757.50,,790.80,807.70,802.70,799.00,795.20,804.30,801.40,783.20,761.60,759.90,768.50,
Inventories of Manufacture of Chemical Fibers The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.10,754.10,775.50,772.80,778.10,781.00,778.20,769.40,760.40,764.10,768.80,,792.80,807.60,804.80,786.60,782.60,789.20,793.20,782.10,765.90,770.20,755.70,,755.20,761.50,773.90,786.50,784.30,782.60,759.10,777.50,760.30,768.80,796.10,
Inventories of Manufacture of Chemical Fibers Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,15.6,11.5,11.2,11.0,11.2,11.6,13.7,16.1,16.1,10.7,,-4.9,-6.1,-4.4,-3.9,-2.8,-3.3,-3.5,-1.9,-0.9,-1.1,0.2,,4.7,6.1,3.7,1.6,1.4,2.8,5.6,0.7,0.2,-1.2,-3.5,
Inventories of Manufacture of Rubber and Plastics month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2771.30,2768.20,2731.50,2711.10,2679.80,2669.50,2649.50,2628.60,2597.50,2542.70,2478.70,,2542.40,2496.70,2472.10,2444.40,2439.80,2414.00,2377.10,2361.90,2366.70,2353.50,2319.10,,2419.80,2446.50,2449.50,2433.20,2428.30,2412.50,2401.30,2372.70,2356.30,2333.10,2328.00,
Inventories of Manufacture of Rubber and Plastics The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.20,2472.50,2461.90,2440.40,2449.50,2426.70,2389.70,2350.30,2336.10,2309.30,2281.50,,2423.80,2446.50,2448.10,2433.10,2432.30,2413.20,2394.00,2367.50,2372.30,2345.20,2313.80,,2416.30,2407.50,2390.40,2378.60,2333.40,2325.50,2294.00,2271.30,2260.40,2222.50,2230.00,
Inventories of Manufacture of Rubber and Plastics Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,12.0,11.0,11.1,9.4,10.0,10.9,11.8,11.2,10.1,8.6,,4.9,2.1,1.0,0.5,0.3,0.0,-0.7,-0.2,-0.2,0.4,0.2,,0.1,1.6,2.5,2.3,4.1,3.7,4.7,4.5,4.2,5.0,4.4,
Inventories of Manufacture of Non-metallic Mineral Products month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4419.90,4475.40,4446.10,4353.90,4322.30,4282.10,4198.50,4143.70,4066.80,3971.00,3889.90,,4150.30,4174.10,4093.60,4032.20,3995.90,3985.80,3937.60,3886.90,3878.80,3847.90,3812.40,,4127.00,4144.40,4114.10,4097.00,4075.00,4056.20,4022.40,3986.40,3957.10,3878.00,3840.80,
Inventories of Manufacture of Non-metallic Mineral Products The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4129.20,4150.10,4076.30,4022.50,4002.90,3986.30,3935.90,3881.20,3833.00,3795.50,3762.00,,4069.60,4080.40,4047.10,4029.00,4006.70,3985.00,3945.50,3915.20,3933.30,3873.70,3802.10,,4052.20,4064.70,4039.20,3982.60,3916.90,3894.90,3854.90,3782.60,3747.40,3673.60,3659.60,
Inventories of Manufacture of Non-metallic Mineral Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.8,9.1,8.2,8.0,7.4,6.7,6.8,6.1,4.6,3.4,,2.0,2.3,1.1,0.1,-0.3,0.0,-0.2,-0.7,-1.4,-0.7,0.3,,1.8,2.0,1.9,2.9,4.0,4.1,4.3,5.4,5.6,5.6,5.0,
Inventories of Smelting and Pressing of Ferrous Metals month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7125.90,7362.60,7385.90,7203.60,7126.50,7044.60,7089.00,7265.40,7414.60,7408.30,7205.20,,7219.50,6994.00,6734.90,6635.60,6557.20,6471.40,6459.20,6570.10,6399.20,6372.40,6426.90,,6749.90,7212.90,7344.30,7410.40,7461.00,7544.40,7571.30,7563.70,7642.50,7691.50,7826.10,
Inventories of Smelting and Pressing of Ferrous Metals The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6934.40,6784.10,6554.00,6507.70,6476.70,6391.60,6385.50,6430.40,6313.70,6324.90,6410.70,,6683.80,7132.80,7234.20,7309.00,7356.00,7450.20,7453.30,7411.60,7548.50,7587.80,7722.40,,7834.30,8068.00,8137.00,8101.00,8133.10,8128.40,8209.30,8287.30,8390.50,8469.90,8598.30,
Inventories of Smelting and Pressing of Ferrous Metals Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,8.5,12.7,10.7,10.0,10.2,11.0,13.0,17.4,17.1,12.4,,8.0,-1.9,-6.9,-9.2,-10.9,-13.1,-13.3,-11.4,-15.2,-16.0,-16.8,,-13.8,-10.6,-9.7,-8.5,-8.3,-7.2,-7.8,-8.7,-8.9,-9.2,-9.0,
Inventories of Smelting and Pressing of Non-Ferrous Metals month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6131.90,6226.80,6118.60,5959.50,5824.50,5775.30,5695.80,5745.00,5696.80,5653.50,5590.20,,5539.40,5370.90,5221.50,5175.20,5109.40,5115.30,5049.40,5061.20,5102.30,5154.80,5139.20,,5210.40,5327.40,5446.30,5455.00,5398.50,5360.70,5256.10,5302.70,5280.40,5269.10,5330.30,
Inventories of Smelting and Pressing of Non-Ferrous Metals The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5443.00,5304.50,5174.20,5138.20,5081.50,5097.40,5040.50,5028.50,5033.30,5060.10,5077.80,,5159.10,5271.20,5385.50,5391.50,5338.90,5307.60,5226.20,5310.50,5313.80,5288.80,5339.80,,5358.10,5409.80,5460.00,5383.80,5373.80,5336.10,5265.00,5276.90,5216.50,5229.50,5300.90,
Inventories of Smelting and Pressing of Non-Ferrous Metals Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,17.4,18.3,16.0,14.6,13.3,13.0,14.2,13.2,11.7,10.1,,7.4,1.9,-3.0,-4.0,-4.3,-3.6,-3.4,-4.7,-4.0,-2.5,-3.8,,-2.8,-1.5,-0.3,1.3,0.5,0.5,-0.2,0.5,1.2,0.8,0.6,
Inventories of Manufacture of Metal Products month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3546.70,3639.20,3642.30,3600.80,3545.00,3487.60,3419.80,3390.20,3344.40,3286.70,3194.50,,3380.50,3363.40,3328.00,3283.60,3263.90,3220.80,3171.80,3148.70,3147.20,3088.60,3033.50,,3288.20,3338.50,3339.20,3313.70,3296.50,3279.60,3243.30,3230.20,3185.50,3145.60,3123.60,
Inventories of Manufacture of Metal Products The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3291.40,3316.90,3298.40,3254.50,3243.50,3200.40,3148.80,3126.40,3086.20,3021.00,2962.50,,3229.10,3247.20,3261.90,3241.40,3236.00,3224.50,3178.30,3174.30,3179.50,3132.30,3088.20,,3224.90,3237.80,3231.30,3214.90,3190.60,3105.10,3068.80,3032.20,2994.70,2939.80,2922.90,
Inventories of Manufacture of Metal Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,9.7,10.4,10.6,9.3,9.0,8.6,8.4,8.4,8.8,7.8,,4.7,3.6,2.0,1.3,0.9,-0.1,-0.2,-0.8,-1.0,-1.4,-1.8,,2.0,3.1,3.3,3.1,3.3,5.6,5.7,6.5,6.4,7.0,6.9,
Inventories of Manufacture of General Purpose Machinery month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6743.50,6894.10,6805.90,6688.90,6669.30,6567.10,6506.80,6548.30,6436.30,6312.70,6203.50,,6226.60,6366.50,6296.80,6229.60,6210.60,6110.10,5992.40,6091.70,6120.60,6036.10,5993.50,,6161.30,6331.50,6333.40,6332.20,6326.00,6264.60,6105.80,6163.30,6145.50,6038.20,6011.00,
Inventories of Manufacture of General Purpose Machinery The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6091.50,6249.60,6241.80,6189.50,6168.40,6087.40,5969.20,6060.20,5958.10,5850.70,5806.50,,6055.70,6219.50,6195.40,6194.70,6192.90,6128.70,6044.50,6120.10,6228.50,6146.00,6101.50,,6190.10,6303.00,6279.30,6197.40,6169.40,6098.00,5897.40,5952.50,5853.40,5666.70,5684.40,
Inventories of Manufacture of General Purpose Machinery Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,10.3,9.0,8.1,8.1,7.9,9.0,8.1,8.0,7.9,6.8,,2.8,2.4,1.6,0.6,0.3,-0.3,-0.9,-0.5,-1.7,-1.8,-1.8,,-0.5,0.5,0.9,2.2,2.5,2.7,3.5,3.5,5.0,6.6,5.7,
Inventories of Manufacture of Special Purpose Machinery month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5831.80,5960.80,5923.00,5875.20,5824.40,5740.50,5602.70,5605.00,5514.00,5378.90,5337.00,,5346.80,5483.10,5439.80,5379.70,5354.40,5289.70,5186.10,5201.50,5128.70,5088.30,5080.40,,5041.00,5188.90,5212.20,5170.30,5194.00,5116.20,5151.20,5136.50,5120.30,5053.80,5040.20,
Inventories of Manufacture of Special Purpose Machinery The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5253.90,5382.00,5371.50,5366.00,5336.20,5271.20,5163.20,5234.90,5184.80,5125.00,5119.00,,5105.20,5257.90,5271.50,5223.60,5242.20,5161.00,5100.50,5117.50,5073.40,4999.40,4922.20,,4930.20,5080.10,5075.70,5004.10,5004.50,4960.00,4970.80,4989.50,4894.20,4860.60,4856.30,
Inventories of Manufacture of Special Purpose Machinery Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.8,10.3,9.5,9.1,8.9,8.5,7.1,6.3,5.0,4.3,,4.7,4.3,3.2,3.0,2.1,2.5,1.7,1.6,1.1,1.8,3.2,,2.2,2.1,2.7,3.3,3.8,3.1,3.6,2.9,4.6,4.0,3.8,
Inventories of Manufacture of Automobiles month-end (100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7143.90,7355.50,7170.20,7073.40,7082.30,7021.20,6929.50,6894.40,6832.10,6666.50,6441.00,,6181.40,6334.60,6201.50,6090.00,6071.00,5979.90,5827.80,5863.60,5840.30,5742.20,5586.00,,5581.60,5829.50,5810.60,5753.50,5849.30,5831.10,5852.50,5831.10,5770.20,5753.00,5543.80,
Inventories of Manufacture of Automobiles The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6116.00,6283.40,6199.20,6092.50,6099.10,6010.30,5853.50,5877.50,5840.10,5737.10,5596.50,,5655.80,5894.40,5872.00,5814.70,5907.50,5891.00,5927.70,5901.90,5857.10,5813.40,5564.30,,5539.20,5668.10,5546.90,5435.00,5351.10,5258.80,5074.00,5060.70,4998.40,4918.60,4816.30,
Inventories of Manufacture of Automobiles Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,17.1,15.7,16.1,16.1,16.8,18.4,17.3,17.0,16.2,15.1,,9.3,7.5,5.6,4.7,2.8,1.5,-1.7,-0.6,-0.3,-1.2,0.4,,0.8,2.8,4.8,5.9,9.3,10.9,15.3,15.2,15.4,17.0,15.1,
