Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Financial Costs of Processing of Food from Agricultural Products Accumulated Growth Rate(%),0.2,-3.0,-7.8,,-10.0,-10.8,-10.9,-9.9,-10.3,-11.0,-10.0,-8.8,-8.7,-4.8,-3.5,,2.4,5.1,7.5,6.7,2.8,3.2,1.4,4.0,2.0,0.0,1.1,,3.1,4.5,4.0,3.8,4.3,4.4,2.9,1.3,2.0,9.7,11.1,,-5.9,-9.6,-10.1,-11.0,-12.5,-13.0,-1.5,-1.4,-3.9,-8.6,-11.6,,-7.1,-6.0,-6.8,-5.5,-5.7,-8.0,-8.0,-6.0,-4.1,-2.5,-1.0,,8.3,9.6,9.6,9.1,12.2,11.9,11.0,9.0,7.4,6.9,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Foods Accumulated(100 million yuan),22.60,18.00,13.50,,64.90,58.30,51.20,46.50,42.70,37.70,28.90,29.80,26.90,23.50,16.90,,63.50,49.30,43.90,40.00,43.00,39.50,34.10,30.30,24.70,22.80,17.80,,98.20,86.70,76.10,65.20,59.80,52.20,44.90,40.70,32.10,23.20,16.20,,100.60,91.50,83.40,75.70,68.50,58.80,48.30,39.80,30.30,22.00,14.20,,108.60,92.90,85.20,73.30,66.00,59.20,52.40,42.30,34.00,25.80,17.60,,119.00,102.70,95.20,86.60,79.60,68.30,60.00,49.80,41.40,33.20,22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Foods Accumulated The Same Period of Previous Year(100 million yuan),26.00,21.10,15.40,,52.10,40.30,36.00,32.80,36.00,33.20,27.90,26.80,23.00,22.50,18.00,,98.70,87.50,77.30,66.70,61.70,54.10,47.10,42.20,33.00,22.70,15.80,,102.50,92.30,81.80,72.40,65.10,56.00,45.90,38.20,29.70,22.10,14.30,,108.30,93.00,84.10,74.80,66.40,56.90,49.90,39.30,31.60,23.00,16.00,,111.00,94.00,85.90,75.70,68.00,62.40,53.50,43.60,36.00,27.80,18.40,,118.20,106.00,97.10,88.50,79.90,68.90,60.90,49.70,40.30,31.60,21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Foods Accumulated Growth Rate(%),-13.1,-14.7,-12.3,,24.6,44.7,42.2,41.8,18.6,13.6,3.6,11.2,17.0,4.4,-6.1,,-35.7,-43.7,-43.2,-40.0,-30.3,-27.0,-27.6,-28.2,-25.2,0.4,12.7,,-4.2,-6.1,-7.0,-9.9,-8.1,-6.8,-2.2,6.5,8.1,5.0,13.3,,-7.1,-1.6,-0.8,1.2,3.2,3.3,-3.2,1.3,-4.1,-4.3,-11.3,,-2.2,-1.2,-0.8,-3.2,-2.9,-5.1,-2.1,-3.0,-5.6,-7.2,-4.3,,0.7,-3.1,-2.0,-2.1,-0.4,-0.9,-1.5,0.2,2.7,5.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Wine Beverages and Refined Tea Accumulated(100 million yuan),7.10,2.80,4.30,,18.20,20.90,18.70,14.90,17.70,14.50,12.90,14.60,11.80,7.40,9.90,,34.10,36.90,30.30,25.10,26.00,21.30,15.90,17.40,14.50,10.30,9.30,,49.00,47.10,37.90,30.50,35.60,29.80,23.50,24.60,20.20,11.70,10.80,,62.50,60.50,53.00,46.10,41.80,36.60,32.00,28.40,22.30,15.00,12.00,,73.10,70.40,62.50,55.70,52.40,44.70,37.00,32.10,25.50,18.70,15.10,,98.30,96.20,88.50,78.20,71.40,63.20,53.40,45.90,35.10,26.50,16.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Wine Beverages and Refined Tea Accumulated The Same Period of Previous Year(100 million yuan),11.10,6.00,8.50,,22.10,28.30,23.70,19.20,20.30,16.60,12.20,14.50,13.00,9.40,9.70,,51.10,49.10,39.00,31.10,32.70,27.60,24.50,23.80,19.80,11.70,9.60,,54.00,51.60,45.30,39.30,40.90,35.80,31.00,27.50,21.50,14.40,11.40,,70.20,68.10,60.50,53.70,50.40,42.40,35.00,30.20,23.70,17.80,14.50,,83.80,81.10,73.70,65.10,59.00,50.70,43.00,36.40,27.70,20.80,12.50,,98.80,89.40,81.50,73.00,66.20,59.40,51.30,44.00,34.70,26.30,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Wine Beverages and Refined Tea Accumulated Growth Rate(%),-36.0,-53.3,-49.4,,-17.6,-26.1,-21.1,-22.4,-12.8,-12.7,5.7,0.7,-9.2,-21.3,2.1,,-33.3,-24.8,-22.3,-19.3,-20.5,-22.8,-35.1,-26.9,-26.8,-12.0,-3.1,,-9.3,-8.7,-16.3,-22.4,-13.0,-16.8,-24.2,-10.5,-6.0,-18.8,-5.3,,-11.0,-11.2,-12.4,-14.2,-17.1,-13.7,-8.6,-6.0,-5.9,-15.7,-17.2,,-12.8,-13.2,-15.2,-14.4,-11.2,-11.8,-14.0,-11.8,-7.9,-10.1,20.8,,-0.5,7.6,8.6,7.1,7.9,6.4,4.1,4.3,1.2,0.8,-13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Tobacco Accumulated (100 million yuan),-20.60,-12.10,-2.80,,-88.80,-72.00,-44.00,-41.80,-32.80,-30.10,-27.00,-17.70,-16.10,-13.40,-4.20,,-92.60,-50.20,-47.70,-45.40,-37.60,-35.30,-32.10,-21.60,-19.40,-17.90,-4.10,,-85.60,-44.10,-40.00,-38.70,-30.40,-28.80,-27.30,-17.90,-16.20,-14.10,-4.10,,-59.50,-30.10,-28.90,-28.20,-21.80,-21.20,-19.70,-12.00,-10.80,-9.20,-1.70,,-54.10,-20.40,-19.70,-19.50,-14.50,-12.70,-11.90,-7.60,-6.90,-5.90,-1.50,,-23.90,-10.80,-10.70,-10.40,-7.70,-7.70,-7.20,-3.70,-3.80,-3.50,-0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Tobacco Accumulated The Same Period of Previous Year(100 million yuan),-16.10,-13.40,-4.20,,-92.80,-50.40,-47.70,-45.40,-37.60,-35.20,-32.00,-21.50,-19.30,-17.90,-4.10,,-85.40,-43.90,-39.80,-38.50,-30.20,-28.60,-27.40,-18.00,-16.30,-14.20,-4.10,,-59.10,-29.70,-28.50,-27.90,-21.70,-21.10,-19.60,-12.00,-10.70,-9.20,-1.60,,-54.00,-20.40,-19.70,-19.50,-14.50,-12.80,-12.00,-7.70,-6.90,-5.90,-1.50,,-23.70,-10.70,-10.60,-10.30,-7.70,-7.60,-7.20,-3.70,-3.80,-3.50,-0.20,,-24.20,-15.80,-16.60,-16.90,-14.60,-13.60,-13.70,-11.40,-11.30,-10.70,-8.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Tobacco Accumulated Growth Rate(%),28.0,-9.7,-33.3,,-4.3,42.9,-7.8,-7.9,-12.8,-14.5,-15.6,-17.7,-16.6,-25.1,2.4,,8.4,14.4,19.8,17.9,24.5,23.4,17.2,20.0,19.0,26.1,0.0,,44.8,48.5,40.4,38.7,40.1,36.5,39.3,49.2,51.4,53.3,156.3,,10.2,47.5,46.7,44.6,50.3,65.6,64.2,55.8,56.5,55.9,13.3,,128.3,90.7,85.8,89.3,88.3,67.1,65.3,105.4,81.6,68.6,650.0,,-1.2,-31.6,-35.5,-38.5,-47.3,-43.4,-47.4,-67.5,-66.4,-67.3,-97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Textile Accumulated (100 million yuan),67.50,51.20,32.10,,211.50,195.20,173.90,158.60,140.80,125.10,105.20,92.70,82.20,66.40,42.50,,225.70,198.40,178.00,162.70,149.60,133.30,112.90,92.90,77.20,64.30,41.70,,259.40,234.20,211.70,187.50,166.10,146.60,127.70,105.10,81.90,64.40,39.80,,285.60,253.10,225.70,200.30,173.70,148.40,124.30,99.10,80.20,59.00,36.10,,272.70,244.70,222.00,202.90,179.70,167.50,144.70,119.60,100.80,92.40,57.80,,369.30,339.10,313.10,286.20,253.20,229.30,198.00,159.60,130.20,98.00,62.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Textile Accumulated The Same Period of Previous Year(100 million yuan),79.50,62.50,39.80,,203.00,178.90,161.10,148.10,136.50,121.90,105.10,88.50,74.70,63.90,41.80,,264.10,238.00,214.40,189.80,168.00,147.70,128.10,105.50,82.00,64.30,40.00,,283.30,250.90,224.20,197.80,170.80,146.00,121.60,97.00,78.20,57.40,35.60,,270.60,241.80,219.20,197.40,174.20,157.50,135.40,111.60,94.20,72.90,47.00,,280.30,246.70,224.60,206.00,181.10,162.80,143.50,119.50,100.30,90.30,56.90,,377.20,348.50,321.90,289.30,253.40,224.70,190.70,153.70,124.50,94.70,60.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Textile Accumulated Growth Rate(%),-15.1,-18.1,-19.3,,4.2,9.1,7.9,7.1,3.2,2.6,0.1,4.7,10.0,3.9,1.7,,-14.5,-16.6,-17.0,-14.3,-11.0,-9.7,-11.9,-11.9,-5.9,0.0,4.3,,-8.4,-6.7,-5.6,-5.2,-2.8,0.4,5.0,8.4,4.7,12.2,11.8,,5.5,4.7,3.0,1.5,-0.3,-5.8,-8.2,-11.2,-14.9,-19.1,-23.2,,-2.7,-0.8,-1.2,-1.5,-0.8,2.9,0.8,0.1,0.5,2.3,1.6,,-2.1,-2.7,-2.7,-1.1,-0.1,2.0,3.8,3.8,4.6,3.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Textile Wearing Apparel and Clothing Accumulated(100 million yuan),14.10,11.30,7.50,,48.90,43.60,38.00,35.20,32.10,29.00,23.50,26.40,24.40,21.60,14.80,,48.80,42.00,34.00,36.30,35.30,31.90,28.20,28.50,23.80,21.20,13.90,,99.70,88.60,78.90,68.80,61.30,53.30,46.70,39.30,29.20,22.30,15.30,,121.30,97.50,84.80,73.70,63.00,52.50,44.00,36.00,29.10,21.90,14.00,,108.10,96.40,86.10,78.40,70.50,59.90,51.60,43.70,37.10,28.40,19.70,,116.10,107.00,97.20,89.90,82.50,72.20,66.50,58.70,48.80,38.80,25.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Textile Wearing Apparel and Clothing Accumulated The Same Period of Previous Year(100 million yuan),23.20,19.60,13.30,,39.50,33.80,26.40,29.00,28.90,26.50,24.10,25.50,22.00,21.00,14.10,,98.30,87.50,78.10,68.00,60.70,52.40,46.20,38.70,28.70,22.00,14.90,,120.40,96.50,83.60,72.70,62.00,51.40,42.90,35.10,28.20,21.10,13.50,,102.60,92.80,81.70,73.40,65.40,60.40,51.70,43.60,37.00,28.20,19.50,,108.70,94.40,85.60,79.10,71.10,58.70,53.90,47.00,39.40,31.40,20.70,,135.20,119.70,109.70,100.10,89.90,76.80,65.60,53.10,41.50,31.50,21.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Textile Wearing Apparel and Clothing Accumulated Growth Rate(%),-39.2,-42.3,-43.6,,23.8,29.0,43.9,21.4,11.1,9.4,-2.5,3.5,10.9,2.9,5.0,,-50.4,-52.0,-56.5,-46.6,-41.8,-39.1,-39.0,-26.4,-17.1,-3.6,-6.7,,-17.2,-8.2,-5.6,-5.4,-1.1,3.7,8.9,12.0,3.5,5.7,13.3,,18.2,5.1,3.8,0.4,-3.7,-13.1,-14.9,-17.4,-21.4,-22.3,-28.2,,-0.6,2.1,0.6,-0.9,-0.8,2.0,-4.3,-7.0,-5.8,-9.6,-4.8,,-14.1,-10.6,-11.4,-10.2,-8.2,-6.0,1.4,10.5,17.6,23.2,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Leather Fur Feather and Related Products Accumulated(100 million yuan),9.30,7.30,4.60,,31.00,29.20,26.40,24.40,22.10,19.90,16.30,14.70,14.30,14.00,9.30,,47.20,39.60,35.80,33.60,32.30,30.20,26.70,21.80,18.20,15.50,9.00,,64.90,60.20,53.10,47.20,41.00,36.40,31.60,26.10,21.00,15.60,10.00,,75.70,66.90,59.50,57.10,49.90,42.50,34.30,26.00,20.70,15.10,8.90,,76.20,69.60,63.60,62.30,55.20,49.00,40.90,31.60,27.10,21.70,14.40,,86.00,77.30,70.60,64.80,58.30,52.80,46.90,38.90,31.80,24.50,15.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Leather Fur Feather and Related Products Accumulated The Same Period of Previous Year(100 million yuan),13.90,11.70,7.40,,31.20,25.30,22.20,20.90,20.40,18.80,16.10,14.20,14.90,15.30,9.10,,64.50,59.70,52.80,46.90,40.70,36.20,31.30,25.90,20.70,15.40,9.80,,75.40,66.60,59.10,56.60,49.40,41.80,33.60,24.90,19.90,14.50,8.60,,75.30,68.40,62.40,57.10,50.00,45.30,38.00,29.20,25.20,20.30,13.60,,81.80,70.90,65.10,63.10,56.10,48.10,42.20,34.90,28.80,22.40,13.90,,93.10,83.70,76.70,69.30,61.90,54.60,44.80,35.10,27.90,21.20,12.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Leather Fur Feather and Related Products Accumulated Growth Rate(%),-33.1,-37.6,-37.8,,-0.6,15.4,18.9,16.7,8.3,5.9,1.2,3.5,-4.0,-8.5,2.2,,-26.8,-33.7,-32.2,-28.4,-20.6,-16.6,-14.7,-15.8,-12.1,0.6,-8.2,,-13.9,-9.6,-10.2,-16.6,-17.0,-12.9,-6.0,4.8,5.5,7.6,16.3,,0.5,-2.2,-4.6,0.0,-0.2,-6.2,-9.7,-11.0,-17.9,-25.6,-34.6,,-6.8,-1.8,-2.3,-1.3,-1.6,1.9,-3.1,-9.5,-5.9,-3.1,3.6,,-7.6,-7.6,-8.0,-6.5,-5.8,-3.3,4.7,10.8,14.0,15.6,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products Accumulated(100 million yuan),17.30,13.10,8.00,,53.40,47.90,43.30,38.60,33.50,29.80,25.10,21.60,18.70,15.60,10.00,,59.10,50.30,45.20,40.80,35.90,32.10,27.30,22.20,18.60,14.80,9.70,,64.00,56.00,50.30,44.90,39.50,34.40,29.70,24.10,19.40,14.40,9.40,,63.10,55.70,49.70,44.70,39.00,33.20,28.30,22.90,18.60,13.60,8.30,,67.60,59.30,54.10,48.70,42.80,39.10,34.70,30.50,24.00,18.40,13.00,,78.40,71.90,65.10,59.10,51.80,45.80,40.80,34.50,27.80,21.60,14.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products Accumulated The Same Period of Previous Year(100 million yuan),18.30,14.40,9.20,,53.50,45.80,41.30,37.30,32.80,29.30,25.20,20.60,17.90,14.90,9.90,,65.40,57.20,51.40,45.80,40.30,35.00,29.90,24.30,19.50,14.30,9.40,,63.40,55.80,49.70,44.00,38.30,33.00,27.80,22.40,18.20,13.20,8.20,,66.10,57.60,52.40,46.80,40.80,36.70,32.10,26.40,21.80,16.60,11.90,,72.60,62.20,55.70,50.80,43.80,38.50,34.40,33.00,22.60,17.30,11.70,,78.30,73.40,66.80,60.30,52.80,47.70,41.70,34.40,28.00,21.30,14.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products Accumulated Growth Rate(%),-5.5,-9.0,-13.0,,-0.2,4.6,4.8,3.5,2.1,1.7,-0.4,4.9,4.5,4.7,1.0,,-9.6,-12.1,-12.1,-10.9,-10.9,-8.3,-8.7,-8.6,-4.6,3.5,3.2,,0.9,0.4,1.2,2.0,3.1,4.2,6.8,7.6,6.6,9.1,14.6,,-4.5,-3.3,-5.2,-4.5,-4.4,-9.5,-11.8,-13.3,-14.7,-18.1,-30.3,,-6.9,-4.7,-2.9,-4.1,-2.3,1.6,0.9,-7.6,6.2,6.4,11.1,,0.1,-2.0,-2.5,-2.0,-1.9,-4.0,-2.2,0.3,-0.7,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Furniture Accumulated(100 million yuan),11.90,9.40,6.20,,42.50,38.20,34.10,30.10,26.90,25.10,18.90,18.80,18.80,16.50,10.20,,36.80,28.00,23.10,21.10,21.00,19.50,17.20,13.00,11.70,13.30,9.70,,49.80,44.50,39.90,34.50,30.70,27.00,23.90,21.00,15.00,10.00,7.60,,60.60,52.80,45.30,39.90,34.20,27.50,22.50,16.70,14.00,10.20,6.80,,47.10,41.40,37.10,33.70,29.60,29.40,26.00,22.50,19.80,16.10,11.40,,45.00,39.20,35.00,33.00,32.00,29.10,27.70,25.90,23.40,20.00,13.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Furniture Accumulated The Same Period of Previous Year(100 million yuan),18.40,15.00,9.30,,31.10,23.00,18.40,16.70,16.50,15.70,13.60,10.40,9.90,12.80,9.70,,54.90,49.40,44.20,38.50,34.20,29.60,26.20,23.10,16.30,11.10,8.00,,60.80,52.80,45.30,39.90,34.10,27.20,22.10,16.40,13.70,9.80,6.60,,46.50,40.70,36.10,32.70,28.60,28.50,25.30,21.60,19.20,15.70,11.00,,44.40,36.00,31.60,29.70,26.70,23.70,23.10,21.30,19.50,17.40,11.70,,55.90,50.00,45.90,42.20,40.60,34.00,29.60,23.60,18.10,14.10,9.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Furniture Accumulated Growth Rate(%),-35.3,-37.3,-33.3,,36.7,66.1,85.3,80.2,63.0,59.9,39.0,80.8,89.9,28.9,5.2,,-33.0,-43.3,-47.7,-45.2,-38.6,-34.1,-34.4,-43.7,-28.2,19.8,21.3,,-18.1,-15.7,-11.9,-13.5,-10.0,-0.7,8.1,28.0,9.5,2.0,15.2,,30.3,29.7,25.5,22.0,19.6,-3.5,-11.1,-22.7,-27.1,-35.0,-38.2,,6.1,15.0,17.4,13.5,10.9,24.1,12.6,5.6,1.5,-7.5,-2.6,,-19.5,-21.6,-23.7,-21.8,-21.2,-14.4,-6.4,9.7,29.3,41.8,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Paper and Paper Products Accumulated(100 million yuan),53.90,40.70,26.00,,158.90,146.50,131.30,117.20,105.10,92.30,79.00,65.60,54.30,40.90,27.10,,151.70,134.50,121.80,110.00,97.90,85.60,73.60,63.20,47.90,38.80,25.80,,162.20,149.20,135.50,123.20,110.80,97.70,84.50,70.10,56.40,39.80,28.00,,176.70,160.60,146.80,132.10,118.10,104.90,87.80,74.50,58.70,43.90,28.70,,198.20,184.00,169.50,151.00,136.60,118.90,103.00,85.40,65.60,48.80,30.90,,230.30,212.60,196.10,176.20,158.10,140.50,117.30,92.00,71.20,52.90,32.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Paper and Paper Products Accumulated The Same Period of Previous Year(100 million yuan),54.60,40.60,26.60,,148.90,132.00,120.00,108.40,95.40,83.60,72.20,62.20,47.30,38.80,25.90,,163.20,148.70,135.00,122.90,110.40,97.30,83.30,68.90,55.30,39.10,27.60,,173.00,157.80,144.20,130.10,116.50,103.50,87.40,74.30,58.60,43.60,28.50,,196.80,182.70,167.40,150.50,134.90,115.80,100.00,82.80,63.00,46.20,29.00,,226.20,206.50,190.30,171.40,152.30,135.40,112.80,88.40,68.00,49.90,30.50,,218.00,197.30,178.00,160.40,142.00,126.10,107.70,89.70,71.70,53.00,33.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Paper and Paper Products Accumulated Growth Rate(%),-1.3,0.2,-2.3,,6.7,11.0,9.4,8.1,10.2,10.4,9.4,5.5,14.8,5.4,4.6,,-7.0,-9.5,-9.8,-10.5,-11.3,-12.0,-11.6,-8.3,-13.4,-0.8,-6.5,,-6.2,-5.4,-6.0,-5.3,-4.9,-5.6,-3.3,-5.7,-3.8,-8.7,-1.8,,-10.2,-12.1,-12.3,-12.2,-12.5,-9.4,-12.2,-10.0,-6.8,-5.0,-1.0,,-12.4,-10.9,-10.9,-11.9,-10.3,-12.2,-8.7,-3.4,-3.5,-2.2,1.3,,5.6,7.8,10.2,9.9,11.3,11.4,8.9,2.6,-0.7,-0.2,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Printing Reproduction of Recording Media Accumulated(100 million yuan),11.40,8.70,5.90,,35.40,31.90,28.40,27.10,24.40,21.10,17.80,16.50,15.10,12.50,8.20,,38.10,31.10,26.60,24.70,23.30,21.20,18.30,15.50,12.90,11.60,7.60,,50.70,44.90,39.80,35.30,31.40,27.60,23.80,20.00,15.40,10.90,7.80,,52.20,46.00,39.80,35.00,30.30,25.50,21.30,17.50,14.20,10.50,6.60,,48.50,42.80,38.50,34.50,30.80,26.90,23.10,19.30,16.10,12.40,9.00,,45.50,40.70,37.00,34.80,32.00,28.30,25.60,23.90,20.10,15.60,10.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Printing Reproduction of Recording Media Accumulated The Same Period of Previous Year(100 million yuan),14.70,12.00,7.70,,34.10,27.70,24.10,22.60,21.70,20.00,17.20,14.60,12.50,11.70,7.90,,53.70,47.10,41.10,36.00,32.00,28.00,24.50,20.70,16.10,11.20,8.00,,53.60,47.30,41.00,36.00,31.10,26.10,21.60,17.60,14.20,10.50,6.70,,49.30,43.30,38.50,34.30,30.50,27.70,23.70,19.50,16.30,12.40,9.00,,46.10,40.30,36.70,33.70,30.30,24.60,22.40,20.50,17.50,13.80,9.60,,52.60,47.30,42.90,39.60,35.80,30.90,26.40,21.60,17.10,13.00,9.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Printing Reproduction of Recording Media Accumulated Growth Rate(%),-22.4,-27.5,-23.4,,3.8,15.2,17.8,19.9,12.4,5.5,3.5,13.0,20.8,6.8,3.8,,-29.1,-34.0,-35.3,-31.4,-27.2,-24.3,-25.3,-25.1,-19.9,3.6,-5.0,,-5.4,-5.1,-2.9,-1.9,1.0,5.7,10.2,13.6,8.5,3.8,16.4,,5.9,6.2,3.4,2.0,-0.7,-7.9,-10.1,-10.3,-12.9,-15.3,-26.7,,5.2,6.2,4.9,2.4,1.7,9.3,3.1,-5.9,-8.0,-10.1,-6.3,,-13.5,-14.0,-13.8,-12.1,-10.6,-8.4,-3.0,10.6,17.5,20.0,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities Accumulated(100 million yuan),18.60,14.40,9.60,,62.30,59.50,51.60,47.00,41.50,36.90,29.50,28.80,27.10,25.20,16.90,,57.60,48.80,42.10,39.70,39.80,36.30,31.20,25.90,22.80,22.50,15.80,,90.70,82.20,73.70,64.60,57.20,50.60,44.20,37.80,28.40,19.80,14.80,,114.50,99.80,87.10,76.70,64.90,54.10,42.90,33.90,28.40,21.20,14.10,,96.40,86.90,79.00,72.20,63.30,58.70,51.10,42.30,37.10,28.20,18.90,,102.50,94.30,86.00,78.40,70.20,62.70,57.00,51.00,42.20,33.00,21.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities Accumulated The Same Period of Previous Year(100 million yuan),26.50,23.10,15.40,,46.90,38.80,32.70,31.20,32.60,30.00,25.50,21.50,21.30,22.50,16.00,,92.10,83.30,74.80,65.30,57.80,50.90,44.60,37.90,28.40,19.90,14.80,,107.50,92.70,80.20,69.70,59.20,48.80,39.70,31.00,25.80,19.00,13.20,,97.00,86.80,77.60,69.20,60.10,57.10,49.40,40.50,35.90,27.30,18.30,,99.90,86.70,79.00,72.80,64.70,56.20,51.50,46.40,38.20,30.20,19.80,,111.60,101.50,93.70,85.20,75.80,63.60,54.60,43.70,34.50,26.00,17.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Financial Costs of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities Accumulated Growth Rate(%),-29.8,-37.7,-37.7,,32.8,53.4,57.8,50.6,27.3,23.0,15.7,34.0,27.2,12.0,5.6,,-37.5,-41.4,-43.7,-39.2,-31.1,-28.7,-30.0,-31.7,-19.7,13.1,6.8,,-15.6,-11.3,-8.1,-7.3,-3.4,3.7,11.3,21.9,10.1,4.2,12.1,,18.0,15.0,12.2,10.8,8.0,-5.3,-13.2,-16.3,-20.9,-22.3,-23.0,,-3.5,0.2,0.0,-0.8,-2.2,4.4,-0.8,-8.8,-2.9,-6.6,-4.5,,-8.2,-7.1,-8.2,-8.0,-7.4,-1.4,4.4,16.7,22.3,26.9,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
