Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Total Liabilities of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2677.30,2664.90,2640.00,2590.60,2549.00,2526.50,2523.90,2485.10,2451.20,2415.00,2371.30,,2655.50,2624.60,2580.30,2577.00,2544.60,2529.20,2499.30,2464.60,2465.00,2423.70,2375.70,,2715.40,2668.30,2608.10,2558.00,2512.70,2487.90,2460.20,2417.10,2338.20,2293.70,2270.50,
Total Liabilities of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2603.50,2597.40,2522.40,2516.40,2483.50,2465.10,2435.40,2398.40,2366.20,2323.50,2279.70,,2625.90,2574.60,2516.80,2471.50,2423.30,2401.50,2366.80,2334.70,2335.10,2280.00,2238.00,,2459.80,2403.90,2359.70,2333.10,2291.80,2276.20,2250.90,2211.70,2158.90,2095.50,2055.00,
Total Liabilities of Processing of Timber Manufacture of Wood Bamboo Rattan Palm and Straw Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.6,4.7,2.9,2.6,2.5,3.6,3.6,3.6,3.9,4.0,,1.1,1.9,2.5,4.3,5.0,5.3,5.6,5.6,5.6,6.3,6.2,,10.4,11.0,10.5,9.6,9.6,9.3,9.3,9.3,8.3,9.5,10.5,
Total Liabilities of Manufacture of Furniture month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819.40,2806.80,2758.90,2732.60,2711.20,2661.70,2630.90,2532.10,2485.80,2452.70,2391.70,,2674.90,2592.70,2543.80,2489.70,2469.90,2432.30,2418.80,2392.10,2379.60,2335.00,2293.50,,2483.80,2463.70,2431.30,2388.90,2359.50,2309.40,2288.50,2226.50,2206.90,2181.00,2141.60,
Total Liabilities of Manufacture of Furniture The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676.10,2619.20,2574.30,2529.80,2501.10,2450.60,2429.50,2384.30,2339.30,2297.20,2243.30,,2453.70,2419.60,2377.40,2338.80,2306.40,2256.80,2221.00,2174.70,2183.30,2145.90,2090.20,,2271.50,2264.80,2237.80,2196.10,2162.50,2133.00,2115.50,2050.90,1999.30,1954.70,1929.30,
Total Liabilities of Manufacture of Furniture Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,7.2,7.2,8.0,8.4,8.6,8.3,6.2,6.3,6.8,6.6,,9.0,7.2,7.0,6.5,7.1,7.8,8.9,10.0,9.0,8.8,9.7,,9.3,8.8,8.6,8.8,9.1,8.3,8.2,8.6,10.4,11.6,11.0,
Total Liabilities of Manufacture of Paper and Paper Products month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7943.00,8149.40,8155.70,8103.50,8079.80,8006.20,7969.00,7911.90,7806.00,7674.60,7564.40,,7787.80,7826.40,7857.70,7753.80,7776.30,7721.50,7870.70,7742.80,7768.30,7700.10,7634.90,,7892.70,7948.80,7840.30,7776.50,7730.70,7650.50,7489.90,7407.10,7387.70,7321.40,7382.30,
Total Liabilities of Manufacture of Paper and Paper Products The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7678.30,7724.10,7755.30,7682.30,7727.70,7655.70,7790.50,7719.80,7715.00,7633.00,7567.20,,7872.10,7933.30,7826.70,7742.20,7709.80,7603.80,7537.00,7460.60,7512.60,7449.30,7379.30,,7555.50,7562.40,7513.10,7352.10,7439.60,7412.20,7279.50,7251.90,7196.30,7063.90,7103.10,
Total Liabilities of Manufacture of Paper and Paper Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,5.5,5.2,5.5,4.6,4.6,2.3,2.5,1.2,0.5,0.0,,-1.1,-1.3,0.4,0.1,0.9,1.5,4.4,3.8,3.4,3.4,3.5,,4.5,5.1,4.4,5.8,3.9,3.2,2.9,2.1,2.7,3.6,3.9,
Total Liabilities of Printing Reproduction of Recording Media month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.10,2576.70,2536.70,2487.70,2468.00,2435.20,2424.90,2359.50,2361.90,2331.00,2272.50,,2481.20,2425.00,2373.10,2343.30,2308.60,2285.20,2263.60,2224.90,2223.00,2206.50,2160.70,,2322.70,2337.20,2311.90,2298.10,2247.30,2216.90,2189.90,2152.20,2118.70,2090.40,2102.80,
Total Liabilities of Printing Reproduction of Recording Media The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.50,2475.80,2423.70,2407.60,2373.60,2356.30,2334.70,2257.80,2239.10,2217.30,2182.50,,2404.20,2409.60,2372.00,2356.40,2298.80,2267.80,2256.90,2201.50,2188.70,2154.70,2090.70,,2263.60,2267.20,2235.20,2222.10,2191.50,2173.50,2150.60,2120.70,2096.40,2047.40,2072.40,
Total Liabilities of Printing Reproduction of Recording Media Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,4.1,4.7,3.3,4.0,3.3,3.9,4.5,5.5,5.1,4.1,,3.2,0.6,0.0,-0.6,0.4,0.8,0.3,1.1,1.6,2.4,3.3,,2.6,3.1,3.4,3.4,2.5,2.0,1.8,1.5,1.1,2.1,1.5,
Total Liabilities of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4547.30,4708.40,4614.30,4544.90,4452.90,4372.00,4346.10,4283.80,4209.70,4140.40,4085.20,,4420.40,4388.20,4305.70,4235.00,4188.00,4145.70,4096.00,3973.10,3936.90,3844.10,3812.60,,4088.40,4028.00,3908.70,3884.00,3853.70,3758.70,3830.70,3870.60,3855.00,3895.30,3663.20,
Total Liabilities of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4338.30,4386.60,4328.70,4278.40,4209.80,4160.90,4144.10,4051.20,4005.40,3897.60,3857.90,,4198.30,4173.10,4057.50,4031.30,4005.00,3930.00,3883.30,3864.20,3888.70,3918.30,3815.90,,4011.00,4155.00,4059.20,3825.10,3680.20,3641.30,3690.90,3633.20,3575.90,3504.70,3309.30,
Total Liabilities of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,7.3,6.6,6.2,5.8,5.1,4.9,5.7,5.1,6.2,5.9,,5.3,5.2,6.1,5.1,4.6,5.5,5.5,2.8,1.2,-1.9,-0.1,,1.9,-3.1,-3.7,1.5,4.7,3.2,3.8,6.5,7.8,11.1,10.7,
Total Liabilities of Processing of Petroleum Coking and Processing of Nuclear Fuel month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17931.70,17721.60,17563.40,17514.30,17091.20,17030.20,17008.40,17120.00,17090.90,16796.00,16578.00,,16847.40,16768.70,16590.40,16363.10,16215.00,16217.20,16172.00,16080.00,16058.40,16004.10,15637.80,,15975.20,16120.30,16130.40,15982.50,16081.00,15946.30,16024.70,15855.50,15813.30,15688.80,15422.40,
Total Liabilities of Processing of Petroleum Coking and Processing of Nuclear Fuel The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16984.30,16781.90,16606.10,16462.30,16358.40,16308.20,16247.90,16128.80,16074.00,15851.10,15703.30,,16084.10,16234.80,16223.60,16245.90,16135.70,15994.10,16169.60,16157.00,16124.00,16062.30,15812.00,,16054.90,16203.00,16084.10,16003.60,16015.70,15887.90,15803.20,15628.70,15544.40,15400.50,15021.90,
Total Liabilities of Processing of Petroleum Coking and Processing of Nuclear Fuel Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,5.6,5.8,6.4,4.5,4.4,4.7,6.1,6.3,6.0,5.6,,4.7,3.3,2.3,0.7,0.5,1.4,0.0,-0.5,-0.4,-0.4,-1.1,,-0.5,-0.5,0.3,-0.1,0.4,0.4,1.4,1.5,1.7,1.9,2.7,
Total Liabilities of Manufacture of Raw Chemical Materials and Chemical Products month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43079.30,43506.10,43446.10,43182.10,42393.80,42236.80,42002.60,42420.40,42252.40,42016.80,41188.60,,42197.50,42279.10,41494.40,41409.20,41186.50,40972.30,40947.10,40761.20,40618.30,40407.70,39798.00,,40712.00,40790.40,40665.30,40356.60,40423.40,39991.90,40039.40,39734.70,39212.10,38969.70,38119.40,
Total Liabilities of Manufacture of Raw Chemical Materials and Chemical Products The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41316.70,41588.10,41075.70,41100.40,40954.30,40782.20,40817.60,40925.30,40657.40,40417.70,39467.20,,40688.60,40789.60,40508.10,40444.10,40456.70,40186.80,40166.50,39792.50,39569.70,39253.80,38442.20,,39149.90,39315.70,38894.60,38749.20,38443.30,37861.10,37502.60,37041.50,36440.10,35807.30,34903.40,
Total Liabilities of Manufacture of Raw Chemical Materials and Chemical Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.6,5.8,5.1,3.5,3.6,2.9,3.7,3.9,4.0,4.4,,3.7,3.7,2.4,2.4,1.8,2.0,1.9,2.4,2.7,2.9,3.5,,4.0,3.8,4.6,4.1,5.2,5.6,6.8,7.3,7.6,8.8,9.2,
Total Liabilities of Manufacture of Medicines month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12550.90,12483.70,12317.80,12071.80,11826.00,11833.60,11948.60,11635.40,11524.60,11447.20,11166.30,,11467.40,11382.00,11142.90,11071.50,10924.80,10712.40,10739.80,10557.10,10422.40,10264.90,10024.70,,10122.70,10083.60,9980.90,9914.30,9749.50,9611.90,9545.20,9456.70,9312.20,9254.30,9089.60,
Total Liabilities of Manufacture of Medicines The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11421.00,11366.20,11219.70,11133.10,11004.70,10810.50,10806.00,10606.00,10445.10,10309.40,10067.10,,10235.80,10202.90,10077.70,10018.60,9861.60,9728.90,9689.20,9582.50,9499.80,9422.30,9183.50,,9364.40,9350.30,9140.60,9064.00,8902.00,8809.70,8723.20,8601.50,8469.50,8294.30,8052.00,
Total Liabilities of Manufacture of Medicines Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,9.8,9.8,8.4,7.5,9.5,10.6,9.7,10.3,11.0,10.9,,12.0,11.6,10.6,10.5,10.8,10.1,10.8,10.2,9.7,8.9,9.2,,8.1,7.8,9.2,9.4,9.5,9.1,9.4,9.9,9.9,11.6,12.9,
Total Liabilities of Manufacture of Chemical Fibers month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4234.20,4344.20,4301.70,4328.70,4314.80,4261.60,4274.40,4186.00,4117.20,4075.00,3952.00,,4014.20,3964.80,3977.80,3870.90,3866.60,3867.60,3862.20,3924.00,3903.10,3902.60,3808.10,,4115.20,4186.70,4174.70,4179.10,4209.40,4156.70,4158.20,4080.30,3968.20,3877.10,3833.40,
Total Liabilities of Manufacture of Chemical Fibers The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981.20,4033.40,4030.40,4079.40,4075.30,4077.20,4038.90,4049.20,4026.40,4022.20,3954.40,,4176.60,4216.30,4202.00,4051.80,4077.90,4041.40,4047.50,4000.60,3971.10,3955.30,3805.40,,4067.90,4119.90,4111.90,4124.80,4078.50,4045.80,4055.70,3991.60,3966.40,3872.20,3831.10,
Total Liabilities of Manufacture of Chemical Fibers Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,7.7,6.7,6.1,5.9,4.5,5.8,3.4,2.3,1.3,-0.1,,-3.9,-6.0,-5.3,-4.5,-5.2,-4.3,-4.6,-1.9,-1.7,-1.3,0.1,,1.2,1.6,1.5,1.3,3.2,2.7,2.5,2.2,0.0,0.1,0.1,
Total Liabilities of Manufacture of Rubber and Plastics month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11211.80,11285.80,11156.50,10926.50,10796.50,10685.90,10532.50,10478.10,10386.10,10161.00,10009.50,,10508.10,10387.60,10239.50,10164.80,10072.10,9984.50,9926.40,9780.70,9798.50,9691.70,9508.50,,10110.10,10146.90,10075.50,10081.50,9972.80,9874.10,9877.60,9725.70,9553.50,9460.20,9361.10,
Total Liabilities of Manufacture of Rubber and Plastics The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10528.60,10454.30,10347.40,10244.70,10126.50,10031.90,9970.20,9803.30,9721.40,9598.00,9504.50,,10121.90,10149.80,10073.40,10054.50,9957.50,9867.00,9849.80,9661.60,9595.90,9505.20,9254.00,,9882.80,9857.20,9680.60,9590.30,9484.70,9414.10,9397.00,9192.00,9092.60,8883.00,8809.70,
Total Liabilities of Manufacture of Rubber and Plastics Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,8.0,7.8,6.7,6.6,6.5,5.6,6.9,6.8,5.9,5.3,,3.8,2.3,1.6,1.1,1.2,1.2,0.8,1.2,2.1,2.0,2.8,,2.3,2.9,4.1,5.1,5.1,4.9,5.1,5.8,5.1,6.5,6.3,
Total Liabilities of Manufacture of Non-metallic Mineral Products month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26321.90,26545.40,26460.00,26336.00,25950.00,25729.70,25593.50,25372.80,25191.60,24766.30,24250.70,,25733.10,25765.60,25542.10,25266.70,25042.70,24778.60,24666.60,24438.50,24392.90,24012.90,23598.40,,26067.90,25994.80,25859.90,25629.00,25400.80,25048.60,24844.30,24542.40,24039.40,23120.60,22953.20,
Total Liabilities of Manufacture of Non-metallic Mineral Products The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25576.80,25718.60,25456.20,25264.90,25107.90,24801.00,24697.70,24458.20,24164.40,23804.70,23354.20,,25321.80,25279.60,25081.50,24806.10,24575.30,24216.60,23977.50,23692.10,23487.30,23084.80,22445.90,,24159.40,24194.30,23970.80,23746.10,23407.90,23191.80,22916.60,22463.40,22043.60,21581.60,21418.10,
Total Liabilities of Manufacture of Non-metallic Mineral Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.2,3.9,4.2,3.4,3.7,3.6,3.7,4.3,4.0,3.8,,1.6,1.9,1.8,1.9,1.9,2.3,2.9,3.2,3.9,4.0,5.1,,7.9,7.4,7.9,7.9,8.5,8.0,8.4,9.3,9.1,7.1,7.2,
Total Liabilities of Smelting and Pressing of Ferrous Metals month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40902.00,42242.20,42090.60,42395.30,42409.30,42200.50,42409.50,42758.20,42725.80,42566.70,41854.00,,42901.70,42893.30,42206.20,41866.50,41982.90,41770.40,41796.80,41766.40,42068.10,41828.40,41400.90,,43718.70,44085.00,43750.80,43487.80,43459.40,43175.40,42831.00,42594.10,42437.60,41941.50,41741.70,
Total Liabilities of Smelting and Pressing of Ferrous Metals The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41652.60,41966.60,41127.10,41338.40,41420.30,41211.10,41298.30,41527.80,41449.60,41332.90,41029.60,,42839.70,43244.20,42809.50,42572.00,42574.20,42509.20,42062.80,41659.30,41906.60,41368.60,41230.70,,42499.20,43057.80,43062.50,42559.50,42407.30,42115.70,42377.70,42429.30,42147.20,42115.70,41440.90,
Total Liabilities of Smelting and Pressing of Ferrous Metals Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,0.7,2.3,2.6,2.4,2.4,2.7,3.0,3.1,3.0,2.0,,0.1,-0.8,-1.4,-1.7,-1.4,-1.7,-0.6,0.3,0.4,1.1,0.4,,2.9,2.4,1.6,2.2,2.5,2.5,1.1,0.4,0.7,-0.4,0.7,
Total Liabilities of Smelting and Pressing of Non-Ferrous Metals month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26350.90,26947.70,26823.30,26603.50,26250.60,26125.10,25983.80,25644.00,25383.80,25182.90,24956.50,,25623.10,25735.60,25018.20,24726.20,24608.90,24327.90,24325.70,24201.30,24311.90,24206.30,23716.70,,24062.30,24298.40,24216.30,24069.40,23745.50,23437.50,23268.90,23099.40,22808.10,22600.60,22169.10,
Total Liabilities of Smelting and Pressing of Non-Ferrous Metals The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25228.80,25507.30,24922.80,24727.50,24423.40,24162.30,24252.80,24156.00,24039.80,23905.60,23552.00,,23864.10,24090.60,24001.30,23858.00,23518.30,23256.50,23106.30,23060.00,22881.40,22563.10,22060.60,,22898.00,23014.30,22814.30,22690.50,22402.70,22354.00,22140.70,21941.40,21569.30,21184.40,20843.70,
Total Liabilities of Smelting and Pressing of Non-Ferrous Metals Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,5.6,7.6,7.6,7.5,8.1,7.1,6.2,5.6,5.3,6.0,,7.4,6.8,4.2,3.6,4.6,4.6,5.3,4.9,6.3,7.3,7.5,,5.1,5.6,6.1,6.1,6.0,4.8,5.1,5.3,5.7,6.7,6.4,
Total Liabilities of Manufacture of Metal Products month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13164.90,13282.40,13183.10,13237.10,13094.50,12870.20,12720.00,12535.20,12354.70,12175.90,12181.40,,13013.90,12848.70,12696.20,12535.30,12375.20,12236.60,12180.00,12122.80,12146.60,12018.50,11839.60,,12658.30,12597.10,12489.40,12400.70,12329.60,12182.70,12043.30,11855.00,11663.70,11489.00,11274.20,
Total Liabilities of Manufacture of Metal Products The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12618.60,12604.20,12475.70,12338.40,12237.00,12103.80,12039.30,11861.70,11706.80,11581.70,11475.10,,12462.10,12340.10,12245.90,12200.80,12116.30,11995.50,11875.80,11795.20,11792.00,11559.80,11277.20,,12129.30,12108.90,12004.40,11809.40,11660.20,11474.60,11311.70,10998.40,10829.80,10606.50,10448.70,
Total Liabilities of Manufacture of Metal Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,5.4,5.7,7.3,7.0,6.3,5.7,5.7,5.5,5.1,6.2,,4.4,4.1,3.7,2.7,2.1,2.0,2.6,2.8,3.0,4.0,5.0,,4.4,4.0,4.0,5.0,5.7,6.2,6.5,7.8,7.7,8.3,7.9,
Total Liabilities of Manufacture of General Purpose Machinery month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22886.10,22944.80,22801.20,22626.10,22594.90,22282.60,22236.80,21973.80,21632.90,21343.50,20838.30,,22184.30,21969.40,21548.20,21433.80,21291.10,21050.30,20911.10,20757.70,20856.70,20564.40,20283.00,,21374.00,21403.90,21111.60,20982.20,20798.00,20680.10,20428.50,20240.50,19997.90,19528.30,19263.30,
Total Liabilities of Manufacture of General Purpose Machinery The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21510.40,21449.40,21238.80,21276.80,21117.10,20915.70,20770.70,20611.50,20270.30,19932.90,19607.50,,20988.40,21015.20,20685.90,20552.10,20358.40,20227.10,20236.50,20051.90,20258.80,19968.10,19644.80,,20762.70,20755.70,20583.90,20531.10,20423.50,20179.50,19814.50,19598.40,19367.70,18653.70,18248.20,
Total Liabilities of Manufacture of General Purpose Machinery Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,7.0,7.4,6.3,7.0,6.5,7.1,6.6,6.7,7.1,6.3,,5.7,4.5,4.2,4.3,4.6,4.1,3.3,3.5,3.0,3.0,3.2,,2.9,3.1,2.6,2.2,1.8,2.5,3.1,3.3,3.3,4.7,5.6,
Total Liabilities of Manufacture of Special Purpose Machinery month-end(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20910.30,20171.80,20029.10,20003.50,19769.50,19657.90,19584.70,19824.70,19555.60,19330.50,18901.20,,19592.60,19332.60,19066.20,18883.10,18818.80,18588.30,18606.50,18382.40,18147.90,18013.30,17737.10,,18115.70,18194.40,18072.20,17970.90,17931.10,17779.40,17992.20,17694.40,17539.50,17453.10,17150.40,
Total Liabilities of Manufacture of Special Purpose Machinery The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18878.60,18687.20,18542.80,18409.50,18223.80,17995.60,18009.00,18377.50,18217.50,18031.40,17720.70,,18260.80,18291.70,18154.40,18047.20,18066.40,17896.60,17784.10,17566.20,17359.60,17221.70,16776.70,,17700.20,17799.90,17308.70,17423.30,17272.70,17111.30,17279.40,17087.60,16775.30,16482.70,16139.80,
Total Liabilities of Manufacture of Special Purpose Machinery Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,7.9,8.0,8.7,8.5,9.2,8.7,7.9,7.3,7.2,6.7,,7.3,5.7,5.0,4.6,4.2,3.9,4.6,4.6,4.5,4.6,5.7,,2.3,2.2,4.4,3.1,3.8,3.9,4.1,3.6,4.6,5.9,6.3,
