Database???Monthly
Month£º2015-
Indicators,Apr 2024,Mar 2024,Feb 2024,Jan 2024,Dec 2023,Nov 2023,Oct 2023,Sep 2023,Aug 2023,Jul 2023,Jun 2023,May 2023,Apr 2023,Mar 2023,Feb 2023,Jan 2023,Dec 2022,Nov 2022,Oct 2022,Sep 2022,Aug 2022,Jul 2022,Jun 2022,May 2022,Apr 2022,Mar 2022,Feb 2022,Jan 2022,Dec 2021,Nov 2021,Oct 2021,Sep 2021,Aug 2021,Jul 2021,Jun 2021,May 2021,Apr 2021,Mar 2021,Feb 2021,Jan 2021,Dec 2020,Nov 2020,Oct 2020,Sep 2020,Aug 2020,Jul 2020,June 2020,May 2020,Apr 2020,Mar 2020,Feb 2020,Jan 2020,Dec 2019,Nov 2019,Oct 2019,Sep 2019,Aug 2019,Jul 2019,Jun 2019,May 2019,Apr 2019,Mar 2019,Feb 2019,Jan 2019,Dec 2018,Nov 2018,Oct 2018,Sep 2018,Aug 2018,Jul 2018,Jun 2018,May 2018,Apr 2018,Mar 2018,Feb 2018,Jan 2018,Dec 2017,Nov 2017,Oct 2017,Sep 2017,Aug 2017,Jul 2017,Jun 2017,May 2017,Apr 2017,Mar 2017,Feb 2017,Jan 2017,Dec 2016,Nov 2016,Oct 2016,Sep 2016,Aug 2016,Jul 2016,Jun 2016,May 2016,Apr 2016,Mar 2016,Feb 2016,Jan 2016,Dec 2015,Nov 2015,Oct 2015,Sep 2015,Aug 2015,Jul 2015,Jun 2015,May 2015,Apr 2015,Mar 2015,Feb 2015,Jan 2015
Financial Costs of Manufacture of Furniture Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.90,65.60,60.10,54.30,48.80,40.70,34.90,26.90,21.00,16.20,10.80,,56.70,52.10,47.80,43.30,37.30,32.80,28.30,23.60,19.80,15.30,9.20,,57.80,52.00,47.20,41.60,36.00,32.90,28.10,22.60,18.20,13.60,8.60,
Financial Costs of Manufacture of Furniture Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.10,50.20,47.20,43.00,37.40,32.80,28.30,23.50,19.60,15.10,9.10,,57.90,51.80,46.80,41.20,35.60,32.50,27.80,22.40,18.30,13.60,8.50,,66.90,60.50,53.80,47.70,41.60,36.30,30.90,24.90,20.00,15.20,9.80,
Financial Costs of Manufacture of Furniture Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,30.7,27.3,26.3,30.5,24.1,23.3,14.5,7.1,7.3,18.7,,-2.1,0.6,2.1,5.1,4.8,0.9,1.8,5.4,8.2,12.5,8.2,,-13.6,-14.0,-12.3,-12.8,-13.5,-9.4,-9.1,-9.2,-9.0,-10.5,-12.2,
Financial Costs of Manufacture of Paper and Paper Products Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.30,204.40,185.50,165.80,144.70,127.10,107.50,89.90,71.90,53.30,34.10,,229.80,213.50,196.10,178.00,160.90,139.70,121.40,97.30,78.30,59.50,39.90,,257.40,224.20,205.80,188.70,169.50,133.40,113.20,92.20,75.10,56.40,40.40,
Financial Costs of Manufacture of Paper and Paper Products Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.70,211.50,195.70,177.50,160.00,138.60,120.50,96.70,77.60,58.80,39.20,,256.20,223.50,205.30,188.30,169.40,133.30,114.80,93.60,76.80,57.90,40.40,,238.00,219.90,203.20,183.90,164.20,143.80,121.80,102.70,81.60,61.00,39.80,
Financial Costs of Manufacture of Paper and Paper Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,-3.4,-5.2,-6.6,-9.6,-8.3,-10.8,-7.0,-7.3,-9.4,-13.0,,-10.3,-4.5,-4.5,-5.5,-5.0,4.8,5.7,4.0,2.0,2.8,-1.2,,8.2,2.0,1.3,2.6,3.2,-7.2,-7.1,-10.2,-8.0,-7.5,1.5,
Financial Costs of Printing Reproduction of Recording Media Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.90,54.80,50.60,46.30,41.50,36.10,30.70,24.40,19.40,14.50,10.20,,53.10,48.00,44.00,39.70,35.50,31.20,27.00,22.20,18.60,14.50,8.80,,57.40,52.20,47.00,42.10,36.50,33.00,28.00,22.50,18.00,13.50,8.90,
Financial Costs of Printing Reproduction of Recording Media Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.80,48.30,44.90,41.40,37.00,32.80,28.20,23.10,19.20,14.90,9.20,,61.20,54.90,49.10,43.90,37.90,34.20,29.30,23.40,18.80,14.10,9.10,,61.00,55.30,49.40,44.30,38.60,33.10,28.50,23.30,18.70,14.40,9.50,
Financial Costs of Printing Reproduction of Recording Media Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,13.5,12.7,11.8,12.2,10.1,8.9,5.6,1.0,-2.7,10.9,,-13.2,-12.6,-10.4,-9.6,-6.3,-8.8,-7.8,-5.1,-1.1,2.8,-3.3,,-5.9,-5.6,-4.9,-5.0,-5.4,-0.3,-1.8,-3.4,-3.7,-6.3,-6.3,
Financial Costs of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.60,119.30,110.30,99.50,87.00,72.90,62.90,49.80,39.50,29.90,20.10,,107.90,97.90,88.90,80.60,70.30,61.50,52.40,42.30,34.90,26.30,15.90,,103.80,93.70,83.90,75.80,64.70,58.00,51.70,42.40,34.00,25.80,14.60,
Financial Costs of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.20,97.60,90.60,82.90,71.70,62.50,54.00,43.70,36.10,27.00,16.10,,107.50,97.40,86.60,78.20,66.60,59.80,51.00,41.40,33.30,24.90,15.20,,114.80,103.40,91.40,81.00,70.60,60.90,54.60,44.20,35.70,26.60,16.30,
Financial Costs of Manufacture of Articles for Culture Education Art Sport and Entertainment Activities Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,22.2,21.7,20.0,21.3,16.6,16.5,14.0,9.4,10.7,24.8,,0.4,0.5,2.7,3.1,5.6,2.8,2.7,2.2,4.8,5.6,4.6,,-9.6,-9.4,-8.2,-6.4,-8.4,-4.8,-5.3,-4.1,-4.8,-3.0,-10.4,
Financial Costs of Processing of Petroleum Coking and Processing of Nuclear Fuel Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.30,347.70,316.90,285.30,252.60,220.30,192.20,160.40,126.10,93.20,61.20,,389.70,353.90,320.00,288.00,254.10,223.30,190.10,155.70,121.00,94.50,62.80,,409.90,393.50,360.90,331.40,298.00,254.50,215.80,179.80,144.20,108.60,70.00,
Financial Costs of Processing of Petroleum Coking and Processing of Nuclear Fuel Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.40,350.80,318.20,289.30,255.40,224.00,190.90,156.40,122.00,94.10,62.40,,412.20,395.40,362.50,331.60,298.20,254.20,216.90,183.60,147.80,111.70,72.50,,463.10,410.80,378.10,341.40,303.30,267.90,226.60,187.50,149.30,111.00,69.80,
Financial Costs of Processing of Petroleum Coking and Processing of Nuclear Fuel Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,-0.9,-0.4,-1.4,-1.1,-1.7,0.7,2.6,3.4,-1.0,-1.9,,-5.5,-10.5,-11.7,-13.1,-14.8,-12.2,-12.4,-15.2,-18.1,-15.4,-13.4,,-11.5,-4.2,-4.5,-2.9,-1.7,-5.0,-4.8,-4.1,-3.4,-2.2,0.3,
Financial Costs of Manufacture of Raw Chemical Materials and Chemical Products Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142.20,1042.80,959.60,870.10,761.70,672.00,579.80,473.30,379.30,281.10,176.60,,1176.90,1058.40,957.40,868.10,769.50,671.40,577.70,473.90,375.20,280.40,190.30,,1265.90,1156.70,1060.90,958.90,850.60,708.30,606.80,498.80,400.00,297.60,196.00,
Financial Costs of Manufacture of Raw Chemical Materials and Chemical Products Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.40,1019.90,934.00,850.10,759.40,663.10,570.70,470.60,372.00,277.80,187.90,,1258.90,1147.10,1052.70,957.60,848.30,702.90,598.80,496.20,399.50,297.30,195.60,,1187.20,1077.70,968.50,864.90,770.20,675.70,578.00,480.60,383.50,285.50,180.50,
Financial Costs of Manufacture of Raw Chemical Materials and Chemical Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.2,2.7,2.4,0.3,1.3,1.6,0.6,2.0,1.2,-6.0,,-6.5,-7.7,-9.1,-9.3,-9.3,-4.5,-3.5,-4.5,-6.1,-5.7,-2.7,,6.6,7.3,9.5,10.9,10.4,4.8,5.0,3.8,4.3,4.2,8.6,
Financial Costs of Manufacture of Medicines Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.50,237.60,216.70,193.40,169.60,145.20,123.70,98.70,77.70,58.60,41.30,,235.90,215.50,196.60,176.70,155.30,135.60,115.80,98.00,79.30,59.10,37.90,,240.40,217.40,198.70,179.00,157.30,136.90,116.60,96.20,77.00,57.10,36.90,
Financial Costs of Manufacture of Medicines Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.30,208.80,194.80,176.20,155.10,135.40,115.50,97.80,79.10,58.80,37.00,,241.90,218.50,199.50,179.60,157.90,137.50,117.50,96.50,77.70,57.50,37.00,,227.80,210.80,187.00,167.10,147.40,128.80,110.50,91.80,73.90,55.10,35.20,
Financial Costs of Manufacture of Medicines Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,13.8,11.2,9.8,9.3,7.2,7.1,0.9,-1.8,-0.3,11.6,,-2.5,-1.4,-1.5,-1.6,-1.6,-1.4,-1.4,1.6,2.1,2.8,2.4,,5.5,3.1,6.3,7.1,6.7,6.3,5.5,4.8,4.2,3.6,4.8,
Financial Costs of Manufacture of Chemical Fibers Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.60,108.80,100.80,91.20,79.40,69.10,59.60,49.00,39.40,29.70,18.00,,124.40,111.10,100.60,85.80,75.90,66.40,57.20,46.90,36.60,27.80,18.30,,136.40,121.50,111.00,101.40,89.60,73.20,63.80,52.10,41.70,31.80,20.00,
Financial Costs of Manufacture of Chemical Fibers Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.40,114.80,104.60,93.80,83.10,72.80,62.10,49.90,38.90,29.50,19.10,,140.10,124.50,113.60,98.10,86.60,70.50,61.40,50.60,41.40,32.00,19.80,,130.20,121.60,110.70,100.40,89.20,78.60,67.20,54.50,43.80,32.90,20.00,
Financial Costs of Manufacture of Chemical Fibers Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,-5.2,-3.6,-2.8,-4.5,-5.1,-4.0,-1.8,1.3,0.7,-5.8,,-11.2,-10.8,-11.4,-12.5,-12.4,-5.8,-6.8,-7.3,-11.6,-13.1,-7.6,,4.8,-0.1,0.3,1.0,0.4,-6.9,-5.1,-4.4,-4.8,-3.3,0.0,
Financial Costs of Manufacture of Rubber and Plastics Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.40,261.50,239.70,215.30,193.10,166.00,142.00,113.70,89.70,67.40,44.60,,278.70,254.40,232.60,212.10,186.70,163.50,141.80,115.80,94.20,70.30,42.40,,289.90,261.10,235.30,214.00,190.30,162.90,139.20,112.20,90.10,67.10,42.70,
Financial Costs of Manufacture of Rubber and Plastics Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.40,242.90,224.60,205.00,183.80,161.00,139.50,114.80,92.30,69.10,42.30,,293.10,263.00,237.70,216.20,191.80,163.90,139.80,111.50,90.20,67.00,42.40,,292.20,265.40,239.90,215.20,189.80,166.60,144.20,118.30,96.80,73.50,47.00,
Financial Costs of Manufacture of Rubber and Plastics Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,7.7,6.7,5.0,5.1,3.1,1.8,-1.0,-2.8,-2.5,5.4,,-4.9,-3.3,-2.1,-1.9,-2.7,-0.2,1.4,3.9,4.4,4.9,0.0,,-0.8,-1.6,-1.9,-0.6,0.3,-2.2,-3.5,-5.2,-6.9,-8.7,-9.1,
Financial Costs of Manufacture of Non-metallic Mineral Products Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.80,645.20,590.90,534.90,470.70,407.20,347.60,278.50,220.40,165.40,107.30,,691.70,630.60,571.70,512.10,448.90,391.10,334.30,278.70,224.40,167.50,108.20,,764.80,694.30,625.30,563.50,500.20,431.30,369.20,302.20,241.00,173.00,119.30,
Financial Costs of Manufacture of Non-metallic Mineral Products Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.30,620.60,567.70,510.70,448.30,390.80,334.00,279.00,223.40,166.90,107.80,,733.30,664.70,603.20,542.20,480.80,414.20,353.40,289.00,232.60,172.30,111.00,,743.30,668.90,606.30,542.90,479.30,418.70,358.50,294.50,232.20,172.80,115.70,
Financial Costs of Manufacture of Non-metallic Mineral Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,4.1,4.7,5.0,4.2,4.1,-0.2,-1.3,-0.9,-0.5,,-5.7,-5.1,-5.2,-5.6,-6.6,-5.6,-5.4,-3.6,-3.5,-2.8,-2.5,,2.9,3.8,3.1,3.8,4.4,3.0,3.0,2.6,3.8,0.1,3.1,
Financial Costs of Smelting and Pressing of Ferrous Metals Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.20,836.00,766.50,704.90,624.10,551.20,475.80,393.40,315.30,239.20,143.90,,1013.00,918.60,835.50,747.90,660.50,572.70,499.40,405.20,312.30,241.10,167.00,,1142.50,1047.70,961.80,876.60,772.50,634.60,544.80,450.30,363.60,279.50,187.40,
Financial Costs of Smelting and Pressing of Ferrous Metals Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.60,887.10,809.20,739.90,654.80,567.60,495.20,403.40,310.20,239.10,164.10,,1129.10,1032.20,947.60,863.50,760.40,623.40,533.90,439.80,359.00,276.00,185.50,,1146.00,1050.60,963.80,880.30,786.90,691.20,593.10,491.90,391.50,301.40,190.80,
Financial Costs of Smelting and Pressing of Ferrous Metals Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.2,-5.8,-5.3,-4.7,-4.7,-2.9,-3.9,-2.5,1.6,0.0,-12.3,,-10.3,-11.0,-11.8,-13.4,-13.1,-8.1,-6.5,-7.9,-13.0,-12.6,-10.0,,-0.3,-0.3,-0.2,-0.4,-1.8,-8.2,-8.1,-8.5,-7.1,-7.3,-1.8,
Financial Costs of Smelting and Pressing of Non-Ferrous Metals Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.00,635.50,577.70,522.70,460.50,394.70,335.20,268.00,214.50,161.70,99.30,,675.40,608.60,554.60,504.30,443.10,388.70,329.40,272.70,218.90,166.30,107.10,,734.80,654.50,598.50,546.80,481.10,404.80,350.30,287.80,228.00,172.50,111.10,
Financial Costs of Smelting and Pressing of Non-Ferrous Metals Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.40,602.20,549.20,500.00,443.60,389.30,330.20,274.30,219.50,166.20,107.60,,732.40,652.70,596.60,544.80,479.00,403.00,350.60,287.50,229.00,172.30,110.50,,680.20,615.20,563.40,505.60,445.80,389.10,330.80,269.70,212.10,157.20,95.80,
Financial Costs of Smelting and Pressing of Non-Ferrous Metals Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,5.5,5.2,4.5,3.8,1.4,1.5,-2.3,-2.3,-2.7,-7.7,,-7.8,-6.8,-7.0,-7.4,-7.5,-3.5,-6.0,-5.1,-4.4,-3.5,-3.1,,8.0,6.4,6.2,8.1,7.9,4.0,5.9,6.7,7.5,9.7,16.0,
Financial Costs of Manufacture of Metal Products Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.40,290.20,268.00,240.90,213.50,183.50,155.50,123.00,96.70,72.60,47.50,,294.30,265.50,244.60,220.80,193.10,169.90,145.50,120.50,99.40,75.00,46.60,,320.60,289.10,261.60,234.20,205.60,181.70,155.10,125.40,100.70,75.20,47.40,
Financial Costs of Manufacture of Metal Products Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.30,255.10,237.40,216.10,190.60,167.70,143.50,117.90,96.60,72.60,44.60,,311.20,279.60,251.70,224.50,196.40,174.80,150.00,122.80,100.00,75.00,47.20,,334.30,298.80,268.70,239.70,207.90,182.20,154.80,125.40,100.80,76.40,48.50,
Financial Costs of Manufacture of Metal Products Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,13.8,12.9,11.5,12.0,9.4,8.4,4.3,0.1,0.0,6.5,,-5.4,-5.0,-2.8,-1.6,-1.7,-2.8,-3.0,-1.9,-0.6,0.0,-1.3,,-4.1,-3.2,-2.6,-2.3,-1.1,-0.3,0.2,0.0,-0.1,-1.6,-2.3,
Financial Costs of Manufacture of General Purpose Machinery Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.40,368.10,342.30,310.10,275.30,235.60,201.40,157.90,124.60,94.40,61.20,,363.20,331.40,303.70,276.60,242.30,212.50,183.20,149.70,127.30,98.50,60.00,,411.80,371.80,340.60,302.60,265.50,227.10,191.40,155.20,124.10,95.10,61.10,
Financial Costs of Manufacture of General Purpose Machinery Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.00,322.10,303.70,275.60,241.70,211.70,182.20,148.40,123.30,95.40,57.60,,399.00,357.80,327.70,289.90,253.70,217.90,188.30,151.70,126.30,95.90,59.10,,415.90,379.50,344.00,305.70,270.00,234.70,197.90,160.80,128.50,96.60,61.90,
Financial Costs of Manufacture of General Purpose Machinery Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,14.3,12.7,12.5,13.9,11.3,10.5,6.4,1.1,-1.0,6.3,,-9.0,-7.4,-7.3,-4.6,-4.5,-2.5,-2.7,-1.3,0.8,2.7,1.5,,-1.0,-2.0,-1.0,-1.0,-1.7,-3.2,-3.3,-3.5,-3.4,-1.6,-1.3,
Financial Costs of Manufacture of Special Purpose Machinery Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.40,371.70,342.70,315.10,280.80,241.40,206.90,148.60,117.40,90.00,59.50,,335.80,312.40,292.20,269.30,238.50,209.30,181.60,152.80,128.20,93.50,55.70,,342.10,314.20,292.40,263.50,225.30,194.00,173.80,140.10,116.40,89.00,57.70,
Financial Costs of Manufacture of Special Purpose Machinery Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.50,319.60,300.00,278.00,245.40,215.60,186.40,153.60,130.40,94.80,56.60,,346.30,317.10,294.20,264.60,227.10,195.90,170.70,138.20,113.60,86.50,55.50,,358.60,321.60,292.10,266.60,232.90,205.40,181.30,148.80,120.10,90.80,57.40,
Financial Costs of Manufacture of Special Purpose Machinery Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,16.3,14.2,13.3,14.4,12.0,11.0,-3.3,-10.0,-5.1,5.1,,-3.0,-1.5,-0.7,1.8,5.0,6.8,6.4,10.6,12.9,8.1,0.4,,-4.6,-2.3,0.1,-1.2,-3.3,-5.6,-4.1,-5.8,-3.1,-2.0,0.5,
Financial Costs of Manufacture of Automobiles Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.10,305.00,283.40,259.10,235.40,208.10,174.60,144.70,109.00,76.60,47.60,,350.60,319.60,294.40,270.50,241.70,211.20,183.90,150.40,121.20,94.50,66.50,,358.50,313.90,284.40,261.50,229.40,165.10,140.30,106.80,80.40,51.80,38.60,
Financial Costs of Manufacture of Automobiles Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.00,313.60,292.90,270.20,245.70,214.80,186.80,152.20,122.30,95.30,67.40,,363.30,316.90,287.30,265.00,232.50,166.40,141.20,107.00,81.20,52.80,41.50,,249.40,238.90,219.40,192.50,183.20,164.10,145.30,122.70,102.70,74.00,46.60,
Financial Costs of Manufacture of Automobiles Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,-2.7,-3.2,-4.1,-4.2,-3.1,-6.5,-4.9,-10.9,-19.6,-29.4,,-3.5,0.9,2.5,2.1,4.0,26.9,30.2,40.6,49.3,79.0,60.2,,43.7,31.4,29.6,35.8,25.2,0.6,-3.4,-13.0,-21.7,-30.0,-17.2,
Financial Costs of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.80,133.90,128.50,119.20,105.70,88.40,74.10,55.50,44.50,35.10,22.80,,124.00,114.20,107.30,99.10,85.60,75.50,65.10,52.90,45.70,35.10,20.30,,128.50,114.10,110.00,97.90,86.00,70.20,62.30,48.20,38.20,28.10,17.40,
Financial Costs of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated The Same Period of Previous Year(100 million yuan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.80,101.20,100.00,93.20,81.50,72.10,63.50,51.80,44.90,34.60,19.90,,127.00,112.90,107.70,95.80,84.30,68.70,60.80,47.70,38.20,28.20,17.20,,136.90,117.10,110.30,99.60,84.70,74.50,66.30,54.60,45.70,34.00,20.30,
Financial Costs of Manufacture of Railway Shipping Aerospace and Other Transport Equipments Accumulated Growth Rate(%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2,32.3,28.5,27.9,29.7,22.6,16.7,7.1,-0.9,1.4,14.6,,-2.4,1.2,-0.4,3.4,1.5,9.9,7.1,10.9,19.6,24.5,18.0,,-6.1,-2.6,-0.3,-1.7,1.5,-5.8,-6.0,-11.7,-16.4,-17.4,-14.3,
